,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,12060132,004484,2019-07-15,1.0538,1.0538,1.0,1.0,1.0538
1,12050071,004484,2019-07-12,1.0491,1.0491,1.0,1.0,1.0491
2,12035199,004484,2019-07-11,1.04,1.04,1.0,1.0,1.04
3,12029297,004484,2019-07-10,1.0382,1.0382,1.0,1.0,1.0382
4,12019179,004484,2019-07-09,1.0392,1.0392,1.0,1.0,1.0392
5,12006208,004484,2019-07-08,1.0392,1.0392,1.0,1.0,1.0392
6,11996539,004484,2019-07-05,1.0617,1.0617,1.0,1.0,1.0617
7,11984329,004484,2019-07-04,1.0556,1.0556,1.0,1.0,1.0556
8,11973433,004484,2019-07-03,1.0599,1.0599,1.0,1.0,1.0599
9,11963317,004484,2019-07-02,1.0702,1.0702,1.0,1.0,1.0702
10,11956193,004484,2019-07-01,1.0703,1.0703,1.0,1.0,1.0703
11,11956192,004484,2019-06-30,1.0416,1.0416,1.0,1.0,1.0416
12,11944991,004484,2019-06-28,1.0417,1.0417,1.0,1.0,1.0417
13,11928110,004484,2019-06-27,1.0433,1.0433,1.0,1.0,1.0433
14,11919970,004484,2019-06-26,1.0326,1.0326,1.0,1.0,1.0326
15,11919969,004484,2019-06-25,1.0323,1.0323,1.0,1.0,1.0323
16,11907827,004484,2019-06-24,1.0414,1.0414,1.0,1.0,1.0414
17,11900987,004484,2019-06-21,1.0402,1.0402,1.0,1.0,1.0402
18,11892570,004484,2019-06-20,1.0395,1.0395,1.0,1.0,1.0395
19,11884818,004484,2019-06-19,1.0113,1.0113,1.0,1.0,1.0113
20,11871952,004484,2019-06-18,1.0042,1.0042,1.0,1.0,1.0042
21,11867838,004484,2019-06-17,1.0012,1.0012,1.0,1.0,1.0012
22,11858532,004484,2019-06-14,1.0015,1.0015,1.0,1.0,1.0015
23,11850311,004484,2019-06-13,1.0079,1.0079,1.0,1.0,1.0079
24,11837524,004484,2019-06-12,1.0085,1.0085,1.0,1.0,1.0085
25,11837523,004484,2019-06-11,1.015,1.015,1.0,1.0,1.015
26,11826704,004484,2019-06-10,0.9875,0.9875,1.0,1.0,0.9875
27,11815691,004484,2019-06-06,0.9759,0.9759,1.0,1.0,0.9759
28,11802931,004484,2019-06-05,0.9846,0.9846,1.0,1.0,0.9846
29,11798887,004484,2019-06-04,0.9837,0.9837,1.0,1.0,0.9837
30,11790173,004484,2019-06-03,0.9925,0.9925,1.0,1.0,0.9925
31,11781410,004484,2019-05-31,0.9901,0.9901,1.0,1.0,0.9901
32,11775522,004484,2019-05-30,0.9923,0.9923,1.0,1.0,0.9923
33,11764905,004484,2019-05-29,0.997,0.997,1.0,1.0,0.997
34,11759494,004484,2019-05-28,0.9996,0.9996,1.0,1.0,0.9996
35,11748556,004484,2019-05-27,0.9908,0.9908,1.0,1.0,0.9908
36,11739818,004484,2019-05-24,0.9797,0.9797,1.0,1.0,0.9797
37,11733821,004484,2019-05-23,0.9762,0.9762,1.0,1.0,0.9762
38,11725924,004484,2019-05-22,0.9919,0.9919,1.0,1.0,0.9919
39,11718203,004484,2019-05-21,0.9964,0.9964,1.0,1.0,0.9964
40,11706542,004484,2019-05-20,0.9836,0.9836,1.0,1.0,0.9836
41,11698542,004484,2019-05-17,0.9927,0.9927,1.0,1.0,0.9927
42,11692649,004484,2019-05-16,1.017,1.017,1.0,1.0,1.017
43,11682411,004484,2019-05-15,1.0134,1.0134,1.0,1.0,1.0134
44,11674644,004484,2019-05-14,0.9919,0.9919,1.0,1.0,0.9919
45,11666075,004484,2019-05-13,0.9986,0.9986,1.0,1.0,0.9986
46,11657553,004484,2019-05-10,1.0127,1.0127,1.0,1.0,1.0127
47,11648410,004484,2019-05-09,0.9795,0.9795,1.0,1.0,0.9795
48,11636096,004484,2019-05-08,0.997,0.997,1.0,1.0,0.997
49,11632549,004484,2019-05-07,1.0102,1.0102,1.0,1.0,1.0102
50,11627217,004484,2019-05-06,1.0028,1.0028,1.0,1.0,1.0028
51,11616057,004484,2019-04-30,1.0611,1.0611,1.0,1.0,1.0611
52,11606083,004484,2019-04-29,1.0565,1.0565,1.0,1.0,1.0565
53,11595106,004484,2019-04-26,1.0491,1.0491,1.0,1.0,1.0491
54,11588738,004484,2019-04-25,1.0622,1.0622,1.0,1.0,1.0622
55,11577105,004484,2019-04-24,1.0834,1.0834,1.0,1.0,1.0834
56,11565464,004484,2019-04-23,1.0824,1.0824,1.0,1.0,1.0824
57,11565463,004484,2019-04-22,1.0841,1.0841,1.0,1.0,1.0841
58,11554900,004484,2019-04-19,1.1067,1.1067,1.0,1.0,1.1067
59,11546460,004484,2019-04-18,1.094,1.094,1.0,1.0,1.094
60,11538886,004484,2019-04-17,1.0971,1.0971,1.0,1.0,1.0971
61,11531150,004484,2019-04-16,1.0976,1.0976,1.0,1.0,1.0976
62,11521500,004484,2019-04-15,1.0695,1.0695,1.0,1.0,1.0695
63,11514116,004484,2019-04-12,1.073,1.073,1.0,1.0,1.073
64,11504435,004484,2019-04-11,1.0729,1.0729,1.0,1.0,1.0729
65,11495697,004484,2019-04-10,1.0965,1.0965,1.0,1.0,1.0965
66,11487993,004484,2019-04-09,1.0934,1.0934,1.0,1.0,1.0934
67,11479032,004484,2019-04-08,1.0848,1.0848,1.0,1.0,1.0848
68,11470683,004484,2019-04-04,1.0873,1.0873,1.0,1.0,1.0873
69,11458816,004484,2019-04-03,1.0778,1.0778,1.0,1.0,1.0778
70,11453204,004484,2019-04-02,1.0633,1.0633,1.0,1.0,1.0633
71,11441337,004484,2019-04-01,1.0628,1.0628,1.0,1.0,1.0628
72,11432288,004484,2019-03-29,1.0352,1.0352,1.0,1.0,1.0352
73,11425682,004484,2019-03-28,0.9973,0.9973,1.0,1.0,0.9973
74,11415463,004484,2019-03-27,1.0006,1.0006,1.0,1.0,1.0006
75,11407868,004484,2019-03-26,0.9897,0.9897,1.0,1.0,0.9897
76,11399173,004484,2019-03-25,1.0012,1.0012,1.0,1.0,1.0012
77,11390594,004484,2019-03-22,1.0237,1.0237,1.0,1.0,1.0237
78,11382120,004484,2019-03-21,1.0234,1.0234,1.0,1.0,1.0234
79,11374517,004484,2019-03-20,1.0219,1.0219,1.0,1.0,1.0219
80,11366987,004484,2019-03-19,1.0206,1.0206,1.0,1.0,1.0206
81,11358521,004484,2019-03-18,1.0247,1.0247,1.0,1.0,1.0247
82,11350098,004484,2019-03-15,0.9973,0.9973,1.0,1.0,0.9973
83,11341407,004484,2019-03-14,0.9841,0.9841,1.0,1.0,0.9841
84,11333714,004484,2019-03-13,0.9926,0.9926,1.0,1.0,0.9926
85,11326352,004484,2019-03-12,0.9989,0.9989,1.0,1.0,0.9989
86,11315315,004484,2019-03-11,0.9906,0.9906,1.0,1.0,0.9906
87,11309736,004484,2019-03-08,0.9705,0.9705,1.0,1.0,0.9705
88,11301452,004484,2019-03-07,1.0119,1.0119,1.0,1.0,1.0119
89,11293698,004484,2019-03-06,1.022,1.022,1.0,1.0,1.022
90,11286258,004484,2019-03-05,1.0133,1.0133,1.0,1.0,1.0133
91,11277856,004484,2019-03-04,1.0067,1.0067,1.0,1.0,1.0067
92,11269515,004484,2019-03-01,0.9935,0.9935,1.0,1.0,0.9935
93,11261760,004484,2019-02-28,0.9741,0.9741,1.0,1.0,0.9741
94,11254126,004484,2019-02-27,0.9756,0.9756,1.0,1.0,0.9756
95,11246976,004484,2019-02-26,0.9751,0.9751,1.0,1.0,0.9751
96,11238596,004484,2019-02-25,0.9902,0.9902,1.0,1.0,0.9902
97,11230411,004484,2019-02-22,0.9382,0.9382,1.0,1.0,0.9382
98,11222666,004484,2019-02-21,0.918,0.918,1.0,1.0,0.918
99,11215435,004484,2019-02-20,0.9207,0.9207,1.0,1.0,0.9207
100,11208621,004484,2019-02-19,0.9185,0.9185,1.0,1.0,0.9185
101,11200123,004484,2019-02-18,0.9217,0.9217,1.0,1.0,0.9217
102,11192501,004484,2019-02-15,0.8956,0.8956,1.0,1.0,0.8956
103,11183802,004484,2019-02-14,0.9122,0.9122,1.0,1.0,0.9122
104,11176655,004484,2019-02-13,0.9105,0.9105,1.0,1.0,0.9105
105,11169720,004484,2019-02-12,0.896,0.896,1.0,1.0,0.896
106,11160817,004484,2019-02-11,0.8909,0.8909,1.0,1.0,0.8909
107,11150359,004484,2019-02-01,0.8772,0.8772,1.0,1.0,0.8772
108,11141355,004484,2019-01-31,0.8664,0.8664,1.0,1.0,0.8664
109,11131188,004484,2019-01-30,0.8573,0.8573,1.0,1.0,0.8573
110,11123342,004484,2019-01-29,0.8621,0.8621,1.0,1.0,0.8621
111,11115286,004484,2019-01-28,0.8593,0.8593,1.0,1.0,0.8593
112,11106019,004484,2019-01-25,0.8587,0.8587,1.0,1.0,0.8587
113,11098227,004484,2019-01-24,0.852,0.852,1.0,1.0,0.852
114,11091461,004484,2019-01-23,0.8489,0.8489,1.0,1.0,0.8489
115,11084180,004484,2019-01-22,0.8487,0.8487,1.0,1.0,0.8487
116,11076143,004484,2019-01-21,0.8588,0.8588,1.0,1.0,0.8588
117,11067501,004484,2019-01-18,0.8529,0.8529,1.0,1.0,0.8529
118,11060416,004484,2019-01-17,0.8378,0.8378,1.0,1.0,0.8378
119,11052871,004484,2019-01-16,0.8423,0.8423,1.0,1.0,0.8423
120,11045381,004484,2019-01-15,0.8412,0.8412,1.0,1.0,0.8412
121,11036940,004484,2019-01-14,0.8252,0.8252,1.0,1.0,0.8252
122,11028356,004484,2019-01-11,0.8319,0.8319,1.0,1.0,0.8319
123,11018503,004484,2019-01-10,0.8256,0.8256,1.0,1.0,0.8256
124,11011195,004484,2019-01-09,0.8264,0.8264,1.0,1.0,0.8264
125,11003129,004484,2019-01-08,0.8183,0.8183,1.0,1.0,0.8183
126,10994396,004484,2019-01-07,0.8189,0.8189,1.0,1.0,0.8189
127,10985315,004484,2019-01-04,0.8144,0.8144,1.0,1.0,0.8144
128,10976489,004484,2019-01-03,0.7976,0.7976,1.0,1.0,0.7976
129,10967155,004484,2019-01-02,0.7999,0.7999,1.0,1.0,0.7999
130,10953848,004484,2018-12-31,0.8088,0.8088,1.0,1.0,0.8088
131,10944832,004484,2018-12-28,0.8089,0.8089,1.0,1.0,0.8089
132,10936876,004484,2018-12-27,0.8027,0.8027,1.0,1.0,0.8027
133,10929301,004484,2018-12-26,0.8049,0.8049,1.0,1.0,0.8049
134,10922082,004484,2018-12-25,0.8083,0.8083,1.0,1.0,0.8083
135,10915052,004484,2018-12-24,0.813,0.813,1.0,1.0,0.813
136,10904127,004484,2018-12-21,0.8094,0.8094,1.0,1.0,0.8094
137,10897556,004484,2018-12-20,0.82,0.82,1.0,1.0,0.82
138,10889456,004484,2018-12-19,0.8263,0.8263,1.0,1.0,0.8263
139,10881798,004484,2018-12-18,0.8348,0.8348,1.0,1.0,0.8348
140,10873974,004484,2018-12-17,0.8419,0.8419,1.0,1.0,0.8419
141,10865590,004484,2018-12-14,0.8453,0.8453,1.0,1.0,0.8453
142,10855104,004484,2018-12-13,0.8575,0.8575,1.0,1.0,0.8575
143,10847993,004484,2018-12-12,0.846,0.846,1.0,1.0,0.846
144,10842217,004484,2018-12-11,0.8432,0.8432,1.0,1.0,0.8432
145,10835180,004484,2018-12-10,0.8387,0.8387,1.0,1.0,0.8387
146,10823796,004484,2018-12-07,0.8474,0.8474,1.0,1.0,0.8474
147,10819681,004484,2018-12-06,0.8485,0.8485,1.0,1.0,0.8485
148,10811992,004484,2018-12-05,0.8676,0.8676,1.0,1.0,0.8676
149,10804870,004484,2018-12-04,0.8732,0.8732,1.0,1.0,0.8732
150,10797492,004484,2018-12-03,0.8697,0.8697,1.0,1.0,0.8697
151,10787996,004484,2018-11-30,0.8476,0.8476,1.0,1.0,0.8476
152,10780488,004484,2018-11-29,0.8387,0.8387,1.0,1.0,0.8387
153,10770227,004484,2018-11-28,0.8499,0.8499,1.0,1.0,0.8499
154,10765898,004484,2018-11-27,0.8397,0.8397,1.0,1.0,0.8397
155,10757857,004484,2018-11-26,0.8416,0.8416,1.0,1.0,0.8416
156,10746411,004484,2018-11-23,0.8427,0.8427,1.0,1.0,0.8427
157,10742214,004484,2018-11-22,0.8589,0.8589,1.0,1.0,0.8589
158,10735405,004484,2018-11-21,0.8625,0.8625,1.0,1.0,0.8625
159,10723880,004484,2018-11-20,0.8603,0.8603,1.0,1.0,0.8603
160,10719942,004484,2018-11-19,0.8799,0.8799,1.0,1.0,0.8799
161,10708334,004484,2018-11-16,0.8706,0.8706,1.0,1.0,0.8706
162,10704986,004484,2018-11-15,0.8663,0.8663,1.0,1.0,0.8663
163,10696932,004484,2018-11-14,0.8585,0.8585,1.0,1.0,0.8585
164,10689799,004484,2018-11-13,0.8675,0.8675,1.0,1.0,0.8675
165,10681510,004484,2018-11-12,0.8584,0.8584,1.0,1.0,0.8584
166,10669375,004484,2018-11-09,0.8502,0.8502,1.0,1.0,0.8502
167,10664402,004484,2018-11-08,0.8622,0.8622,1.0,1.0,0.8622
168,10659201,004484,2018-11-07,0.8644,0.8644,1.0,1.0,0.8644
169,10651349,004484,2018-11-06,0.8699,0.8699,1.0,1.0,0.8699
170,10638443,004484,2018-11-05,0.8742,0.8742,1.0,1.0,0.8742
171,10632457,004484,2018-11-02,0.883,0.883,1.0,1.0,0.883
172,10624304,004484,2018-11-01,0.8533,0.8533,1.0,1.0,0.8533
173,10616878,004484,2018-10-31,0.8481,0.8481,1.0,1.0,0.8481
174,10609746,004484,2018-10-30,0.8363,0.8363,1.0,1.0,0.8363
175,10600812,004484,2018-10-29,0.8274,0.8274,1.0,1.0,0.8274
176,10592408,004484,2018-10-26,0.8532,0.8532,1.0,1.0,0.8532
177,10586098,004484,2018-10-25,0.8581,0.8581,1.0,1.0,0.8581
178,10577457,004484,2018-10-24,0.8565,0.8565,1.0,1.0,0.8565
179,10567304,004484,2018-10-23,0.8535,0.8535,1.0,1.0,0.8535
180,10563092,004484,2018-10-22,0.8763,0.8763,1.0,1.0,0.8763
181,10551831,004484,2018-10-19,0.8413,0.8413,1.0,1.0,0.8413
182,10547832,004484,2018-10-18,0.8188,0.8188,1.0,1.0,0.8188
183,10540884,004484,2018-10-17,0.8396,0.8396,1.0,1.0,0.8396
184,10468852,004484,2018-10-16,0.8357,0.8357,1.0,1.0,0.8357
185,10374658,004484,2018-10-15,0.8419,0.8419,1.0,1.0,0.8419
186,9878236,004484,2018-10-12,0.8521,0.8521,1.0,1.0,0.8521
187,9742514,004484,2018-10-11,0.8399,0.8399,1.0,1.0,0.8399
188,9657092,004484,2018-10-10,0.8795,0.8795,1.0,1.0,0.8795
189,9567216,004484,2018-10-09,0.8807,0.8807,1.0,1.0,0.8807
190,9522874,004484,2018-10-08,0.8814,0.8814,1.0,1.0,0.8814
191,9306615,004484,2018-09-28,0.9209,0.9209,1.0,1.0,0.9209
192,9297583,004484,2018-09-27,0.9126,0.9126,1.0,1.0,0.9126
193,9280002,004484,2018-09-26,0.9145,0.9145,1.0,1.0,0.9145
194,9267721,004484,2018-09-25,0.9049,0.9049,1.0,1.0,0.9049
195,9236983,004484,2018-09-21,0.9119,0.9119,1.0,1.0,0.9119
196,9230003,004484,2018-09-20,0.8865,0.8865,1.0,1.0,0.8865
197,9213101,004484,2018-09-19,0.8869,0.8869,1.0,1.0,0.8869
198,9192554,004484,2018-09-18,0.8761,0.8761,1.0,1.0,0.8761
199,9185714,004484,2018-09-17,0.8608,0.8608,1.0,1.0,0.8608
200,9146527,004484,2018-09-14,0.8699,0.8699,1.0,1.0,0.8699
201,9139832,004484,2018-09-13,0.8675,0.8675,1.0,1.0,0.8675
202,9123980,004484,2018-09-12,0.8596,0.8596,1.0,1.0,0.8596
203,9104361,004484,2018-09-11,0.8656,0.8656,1.0,1.0,0.8656
204,9097205,004484,2018-09-10,0.868,0.868,1.0,1.0,0.868
205,9069408,004484,2018-09-07,0.8797,0.8797,1.0,1.0,0.8797
206,9061401,004484,2018-09-06,0.8764,0.8764,1.0,1.0,0.8764
207,9040915,004484,2018-09-05,0.8846,0.8846,1.0,1.0,0.8846
208,9010629,004484,2018-09-04,0.9007,0.9007,1.0,1.0,0.9007
209,9010628,004484,2018-09-03,0.8912,0.8912,1.0,1.0,0.8912
210,8980265,004484,2018-08-31,0.8959,0.8959,1.0,1.0,0.8959
211,8971773,004484,2018-08-30,0.9007,0.9007,1.0,1.0,0.9007
212,8956522,004484,2018-08-29,0.9084,0.9084,1.0,1.0,0.9084
213,8946246,004484,2018-08-28,0.9115,0.9115,1.0,1.0,0.9115
214,8930553,004484,2018-08-27,0.9143,0.9143,1.0,1.0,0.9143
215,8899685,004484,2018-08-24,0.8954,0.8954,1.0,1.0,0.8954
216,8887251,004484,2018-08-23,0.8946,0.8946,1.0,1.0,0.8946
217,8887250,004484,2018-08-22,0.8915,0.8915,1.0,1.0,0.8915
218,8860364,004484,2018-08-21,0.8955,0.8955,1.0,1.0,0.8955
219,8852682,004484,2018-08-20,0.8785,0.8785,1.0,1.0,0.8785
220,8811522,004484,2018-08-17,0.8693,0.8693,1.0,1.0,0.8693
221,8803958,004484,2018-08-16,0.8817,0.8817,1.0,1.0,0.8817
222,8789231,004484,2018-08-15,0.8848,0.8848,1.0,1.0,0.8848
223,8775046,004484,2018-08-14,0.9043,0.9043,1.0,1.0,0.9043
224,8761129,004484,2018-08-13,0.909,0.909,1.0,1.0,0.909
225,8730993,004484,2018-08-10,0.9117,0.9117,1.0,1.0,0.9117
226,8723212,004484,2018-08-09,0.9093,0.9093,1.0,1.0,0.9093
227,8704736,004484,2018-08-08,0.8879,0.8879,1.0,1.0,0.8879
228,8690899,004484,2018-08-07,0.9004,0.9004,1.0,1.0,0.9004
229,8678563,004484,2018-08-06,0.8774,0.8774,1.0,1.0,0.8774
230,8647108,004484,2018-08-03,0.888,0.888,1.0,1.0,0.888
231,8641089,004484,2018-08-02,0.9021,0.9021,1.0,1.0,0.9021
232,8625613,004484,2018-08-01,0.923,0.923,1.0,1.0,0.923
233,8608322,004484,2018-07-31,0.9407,0.9407,1.0,1.0,0.9407
234,8593390,004484,2018-07-30,0.9389,0.9389,1.0,1.0,0.9389
235,8567885,004484,2018-07-27,0.9409,0.9409,1.0,1.0,0.9409
236,8562376,004484,2018-07-26,0.9451,0.9451,1.0,1.0,0.9451
237,8541393,004484,2018-07-25,0.953,0.953,1.0,1.0,0.953
238,8532523,004484,2018-07-24,0.9548,0.9548,1.0,1.0,0.9548
239,8524326,004484,2018-07-23,0.94,0.94,1.0,1.0,0.94
240,8492928,004484,2018-07-20,0.9341,0.9341,1.0,1.0,0.9341
241,8482128,004484,2018-07-19,0.9187,0.9187,1.0,1.0,0.9187
242,8472449,004484,2018-07-18,0.9215,0.9215,1.0,1.0,0.9215
243,8456795,004484,2018-07-17,0.9263,0.9263,1.0,1.0,0.9263
