,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,12057290,150187,2019-07-15,1.0584,1.6639,1.0,1.0,1.0584
1,12045695,150187,2019-07-12,1.0066,1.6121,1.0,1.0,1.0066
2,12037641,150187,2019-07-11,1.0097,1.6152,1.0,1.0,1.0097
3,12026343,150187,2019-07-10,1.0164,1.6219,1.0,1.0,1.0164
4,12009438,150187,2019-07-09,1.0216,1.6271,1.0,1.0,1.0216
5,12009437,150187,2019-07-08,1.0195,1.625,1.0,1.0,1.0195
6,11990660,150187,2019-07-05,1.0837,1.6892,1.0,1.0,1.0837
7,11977171,150187,2019-07-04,1.0994,1.7049,1.0,1.0,1.0994
8,11986039,150187,2019-07-03,1.0767,1.6822,1.0,1.0,1.0767
9,11965068,150187,2019-07-02,1.0568,1.6623,1.0,1.0,1.0568
10,11959046,150187,2019-07-01,1.0338,1.6393,1.0,1.0,1.0338
11,11965067,150187,2019-06-30,0.9875,1.593,1.0,1.0,0.9875
12,11938083,150187,2019-06-28,0.9877,1.5932,1.0,1.0,0.9877
13,11931974,150187,2019-06-27,1.0137,1.6192,1.0,1.0,1.0137
14,11931973,150187,2019-06-26,1.0062,1.6117,1.0,1.0,1.0062
15,11916628,150187,2019-06-25,0.9827,1.5882,1.0,1.0,0.9827
16,11904157,150187,2019-06-24,0.9892,1.5947,1.0,1.0,0.9892
17,11898513,150187,2019-06-21,0.9928,1.5983,1.0,1.0,0.9928
18,11889705,150187,2019-06-20,0.9611,,1.0,1.0,0.9611
19,11881983,150187,2019-06-19,0.9284,,1.0,1.0,0.9284
20,11874212,150187,2019-06-18,0.896,,1.0,1.0,0.896
21,11864823,150187,2019-06-17,0.9063,,1.0,1.0,0.9063
22,11856265,150187,2019-06-14,0.9219,,1.0,1.0,0.9219
23,11846637,150187,2019-06-13,0.9312,,1.0,1.0,0.9312
24,11840403,150187,2019-06-12,0.9351,,1.0,1.0,0.9351
25,11828971,150187,2019-06-11,0.9532,,1.0,1.0,0.9532
26,11822088,150187,2019-06-10,0.8983,,1.0,1.0,0.8983
27,11812000,150187,2019-06-06,0.8866,,1.0,1.0,0.8866
28,11805111,150187,2019-06-05,0.9216,,1.0,1.0,0.9216
29,11795075,150187,2019-06-04,0.9327,,1.0,1.0,0.9327
30,11787644,150187,2019-06-03,0.9666,,1.0,1.0,0.9666
31,11778015,150187,2019-05-31,0.994,,1.0,1.0,0.994
32,11769984,150187,2019-05-30,0.9899,,1.0,1.0,0.9899
33,11761718,150187,2019-05-29,1.0076,,1.0,1.0,1.0076
34,11754638,150187,2019-05-28,1.0063,,1.0,1.0,1.0063
35,11745291,150187,2019-05-27,1.0031,,1.0,1.0,1.0031
36,11736225,150187,2019-05-24,0.9368,,1.0,1.0,0.9368
37,11728110,150187,2019-05-23,0.9852,,1.0,1.0,0.9852
38,11720366,150187,2019-05-22,1.0131,,1.0,1.0,1.0131
39,11712065,150187,2019-05-21,1.0184,,1.0,1.0,1.0184
40,11704340,150187,2019-05-20,0.9985,,1.0,1.0,0.9985
41,11699170,150187,2019-05-17,0.9591,,1.0,1.0,0.9591
42,11687334,150187,2019-05-16,1.0196,,1.0,1.0,1.0196
43,11679548,150187,2019-05-15,1.002,,1.0,1.0,1.002
44,11671862,150187,2019-05-14,0.9837,,1.0,1.0,0.9837
45,11662865,150187,2019-05-13,0.99,,1.0,1.0,0.99
46,11653472,150187,2019-05-10,1.009,,1.0,1.0,1.009
47,11637124,150187,2019-05-09,0.9293,,1.0,1.0,0.9293
