,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,12058484,512880,2019-07-15,0.9871,0.9871,1.0,1.0,0.9871
1,12046888,512880,2019-07-12,0.9679,0.9679,1.0,1.0,0.9679
2,12038968,512880,2019-07-11,0.9638,0.9638,1.0,1.0,0.9638
3,12027403,512880,2019-07-10,0.9642,0.9642,1.0,1.0,0.9642
4,12011339,512880,2019-07-09,0.9655,0.9655,1.0,1.0,0.9655
5,12011338,512880,2019-07-08,0.9583,0.9583,1.0,1.0,0.9583
6,11994258,512880,2019-07-05,0.9839,0.9839,1.0,1.0,0.9839
7,11979402,512880,2019-07-04,0.9848,0.9848,1.0,1.0,0.9848
8,11979401,512880,2019-07-03,0.9839,0.9839,1.0,1.0,0.9839
9,11966017,512880,2019-07-02,1.0017,1.0017,1.0,1.0,1.0017
10,11960651,512880,2019-07-01,1.0113,1.0113,1.0,1.0,1.0113
11,11951410,512880,2019-06-30,0.9891,0.9891,1.0,1.0,0.9891
12,11951409,512880,2019-06-28,0.9891,0.9891,1.0,1.0,0.9891
13,11934338,512880,2019-06-27,0.9926,0.9926,1.0,1.0,0.9926
14,11934337,512880,2019-06-26,0.9779,0.9779,1.0,1.0,0.9779
15,11917710,512880,2019-06-25,0.9998,0.9998,1.0,1.0,0.9998
16,11911306,512880,2019-06-24,0.9979,0.9979,1.0,1.0,0.9979
17,11899666,512880,2019-06-21,1.0004,1.0004,1.0,1.0,1.0004
18,11890863,512880,2019-06-20,0.9857,0.9857,1.0,1.0,0.9857
19,11883122,512880,2019-06-19,0.9303,0.9303,1.0,1.0,0.9303
20,11875506,512880,2019-06-18,0.9107,0.9107,1.0,1.0,0.9107
21,11865921,512880,2019-06-17,0.9122,0.9122,1.0,1.0,0.9122
22,11857424,512880,2019-06-14,0.9057,0.9057,1.0,1.0,0.9057
23,11847785,512880,2019-06-13,0.9244,0.9244,1.0,1.0,0.9244
24,11841911,512880,2019-06-12,0.9181,0.9181,1.0,1.0,0.9181
25,11830307,512880,2019-06-11,0.9293,0.9293,1.0,1.0,0.9293
26,11823230,512880,2019-06-10,0.8828,0.8828,1.0,1.0,0.8828
27,11813149,512880,2019-06-06,0.8941,0.8941,1.0,1.0,0.8941
28,11806390,512880,2019-06-05,0.9032,0.9032,1.0,1.0,0.9032
29,11796211,512880,2019-06-04,0.8962,0.8962,1.0,1.0,0.8962
30,11788777,512880,2019-06-03,0.8991,0.8991,1.0,1.0,0.8991
31,11779374,512880,2019-05-31,0.8987,0.8987,1.0,1.0,0.8987
32,11771120,512880,2019-05-30,0.9037,0.9037,1.0,1.0,0.9037
33,11763039,512880,2019-05-29,0.9155,0.9155,1.0,1.0,0.9155
34,11755771,512880,2019-05-28,0.9201,0.9201,1.0,1.0,0.9201
35,11746525,512880,2019-05-27,0.9196,0.9196,1.0,1.0,0.9196
36,11737599,512880,2019-05-24,0.8938,0.8938,1.0,1.0,0.8938
37,11729479,512880,2019-05-23,0.894,0.894,1.0,1.0,0.894
38,11721705,512880,2019-05-22,0.8963,0.8963,1.0,1.0,0.8963
39,11713210,512880,2019-05-21,0.9058,0.9058,1.0,1.0,0.9058
40,11705436,512880,2019-05-20,0.8929,0.8929,1.0,1.0,0.8929
41,11696351,512880,2019-05-17,0.8838,0.8838,1.0,1.0,0.8838
42,11688463,512880,2019-05-16,0.922,0.922,1.0,1.0,0.922
43,11680666,512880,2019-05-15,0.922,0.922,1.0,1.0,0.922
44,11672995,512880,2019-05-14,0.9057,0.9057,1.0,1.0,0.9057
45,11664075,512880,2019-05-13,0.9157,0.9157,1.0,1.0,0.9157
46,11654544,512880,2019-05-10,0.9372,0.9372,1.0,1.0,0.9372
47,11639548,512880,2019-05-09,0.8964,0.8964,1.0,1.0,0.8964
48,11639547,512880,2019-05-08,0.9092,0.9092,1.0,1.0,0.9092
49,11639546,512880,2019-05-07,0.9228,0.9228,1.0,1.0,0.9228
50,11623088,512880,2019-05-06,0.9099,0.9099,1.0,1.0,0.9099
51,11609828,512880,2019-04-30,1.0052,1.0052,1.0,1.0,1.0052
52,11602124,512880,2019-04-29,0.9996,0.9996,1.0,1.0,0.9996
53,11592457,512880,2019-04-26,1.0422,1.0422,1.0,1.0,1.0422
