,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,12058466,512560,2019-07-15,0.8364,0.8364,1.0,1.0,0.8364
1,12046869,512560,2019-07-12,0.814,0.814,1.0,1.0,0.814
2,12038946,512560,2019-07-11,0.8152,0.8152,1.0,1.0,0.8152
3,12027385,512560,2019-07-10,0.8178,0.8178,1.0,1.0,0.8178
4,12011315,512560,2019-07-09,0.8198,0.8198,1.0,1.0,0.8198
5,12000677,512560,2019-07-08,0.8187,0.8187,1.0,1.0,0.8187
6,11994246,512560,2019-07-05,0.8456,0.8456,1.0,1.0,0.8456
7,11979366,512560,2019-07-04,0.8518,0.8518,1.0,1.0,0.8518
8,11979365,512560,2019-07-03,0.8422,0.8422,1.0,1.0,0.8422
9,11966009,512560,2019-07-02,0.8336,0.8336,1.0,1.0,0.8336
10,11960627,512560,2019-07-01,0.8238,0.8238,1.0,1.0,0.8238
11,11951375,512560,2019-06-30,0.8042,0.8042,1.0,1.0,0.8042
12,11951374,512560,2019-06-28,0.806,0.806,1.0,1.0,0.806
13,11934301,512560,2019-06-27,0.8169,0.8169,1.0,1.0,0.8169
14,11934300,512560,2019-06-26,0.8136,0.8136,1.0,1.0,0.8136
15,11917694,512560,2019-06-25,0.8036,0.8036,1.0,1.0,0.8036
16,11911286,512560,2019-06-24,0.8063,0.8063,1.0,1.0,0.8063
17,11899648,512560,2019-06-21,0.8077,0.8077,1.0,1.0,0.8077
18,11890846,512560,2019-06-20,0.7943,0.7943,1.0,1.0,0.7943
19,11883105,512560,2019-06-19,0.7804,0.7804,1.0,1.0,0.7804
20,11875486,512560,2019-06-18,0.7666,0.7666,1.0,1.0,0.7666
21,11865907,512560,2019-06-17,0.771,0.771,1.0,1.0,0.771
22,11857406,512560,2019-06-14,0.7773,0.7773,1.0,1.0,0.7773
23,11847768,512560,2019-06-13,0.7823,0.7823,1.0,1.0,0.7823
24,11841888,512560,2019-06-12,0.7842,0.7842,1.0,1.0,0.7842
25,11830287,512560,2019-06-11,0.7918,0.7918,1.0,1.0,0.7918
26,11823214,512560,2019-06-10,0.7685,0.7685,1.0,1.0,0.7685
27,11813131,512560,2019-06-06,0.7633,0.7633,1.0,1.0,0.7633
28,11806371,512560,2019-06-05,0.7781,0.7781,1.0,1.0,0.7781
29,11796195,512560,2019-06-04,0.7828,0.7828,1.0,1.0,0.7828
30,11788761,512560,2019-06-03,0.7971,0.7971,1.0,1.0,0.7971
31,11779353,512560,2019-05-31,0.8084,0.8084,1.0,1.0,0.8084
32,11771104,512560,2019-05-30,0.8066,0.8066,1.0,1.0,0.8066
33,11763020,512560,2019-05-29,0.8141,0.8141,1.0,1.0,0.8141
34,11755755,512560,2019-05-28,0.8135,0.8135,1.0,1.0,0.8135
35,11746508,512560,2019-05-27,0.812,0.812,1.0,1.0,0.812
36,11737578,512560,2019-05-24,0.7839,0.7839,1.0,1.0,0.7839
37,11729460,512560,2019-05-23,0.8042,0.8042,1.0,1.0,0.8042
38,11721686,512560,2019-05-22,0.816,0.816,1.0,1.0,0.816
39,11713194,512560,2019-05-21,0.8182,0.8182,1.0,1.0,0.8182
40,11705423,512560,2019-05-20,0.8097,0.8097,1.0,1.0,0.8097
41,11696331,512560,2019-05-17,0.7928,0.7928,1.0,1.0,0.7928
42,11688447,512560,2019-05-16,0.8184,0.8184,1.0,1.0,0.8184
43,11680650,512560,2019-05-15,0.8108,0.8108,1.0,1.0,0.8108
44,11672979,512560,2019-05-14,0.8029,0.8029,1.0,1.0,0.8029
45,11664059,512560,2019-05-13,0.8055,0.8055,1.0,1.0,0.8055
46,11654531,512560,2019-05-10,0.8134,0.8134,1.0,1.0,0.8134
47,11647512,512560,2019-05-09,0.7796,0.7796,1.0,1.0,0.7796
48,11639504,512560,2019-05-08,0.7775,0.7775,1.0,1.0,0.7775
49,11639503,512560,2019-05-07,0.7746,0.7746,1.0,1.0,0.7746
50,11623072,512560,2019-05-06,0.7679,0.7679,1.0,1.0,0.7679
51,11609810,512560,2019-04-30,0.8275,0.8275,1.0,1.0,0.8275
52,11602108,512560,2019-04-29,0.8205,0.8205,1.0,1.0,0.8205
53,11592439,512560,2019-04-26,0.844,0.844,1.0,1.0,0.844
54,11582167,512560,2019-04-25,0.8482,0.8482,1.0,1.0,0.8482
55,11579454,512560,2019-04-24,0.8833,0.8833,1.0,1.0,0.8833
56,11569452,512560,2019-04-23,0.8754,0.8754,1.0,1.0,0.8754
57,11561504,512560,2019-04-22,0.9071,0.9071,1.0,1.0,0.9071
58,11552865,512560,2019-04-19,0.9167,0.9167,1.0,1.0,0.9167
59,11544644,512560,2019-04-18,0.9188,0.9188,1.0,1.0,0.9188
60,11537019,512560,2019-04-17,0.9129,0.9129,1.0,1.0,0.9129
61,11529405,512560,2019-04-16,0.9102,0.9102,1.0,1.0,0.9102
62,11519847,512560,2019-04-15,0.8962,0.8962,1.0,1.0,0.8962
63,11511003,512560,2019-04-12,0.8991,0.8991,1.0,1.0,0.8991
64,11502843,512560,2019-04-11,0.9029,0.9029,1.0,1.0,0.9029
65,11494148,512560,2019-04-10,0.9205,0.9205,1.0,1.0,0.9205
66,11485170,512560,2019-04-09,0.9276,0.9276,1.0,1.0,0.9276
67,11477399,512560,2019-04-08,0.9297,0.9297,1.0,1.0,0.9297
68,11465726,512560,2019-04-04,0.944,0.944,1.0,1.0,0.944
69,11456665,512560,2019-04-03,0.9421,0.9421,1.0,1.0,0.9421
70,11448457,512560,2019-04-02,0.936,0.936,1.0,1.0,0.936
71,11439413,512560,2019-04-01,0.9309,0.9309,1.0,1.0,0.9309
72,11429285,512560,2019-03-29,0.8914,0.8914,1.0,1.0,0.8914
73,11421382,512560,2019-03-28,0.857,0.857,1.0,1.0,0.857
74,11413821,512560,2019-03-27,0.864,0.864,1.0,1.0,0.864
75,11405860,512560,2019-03-26,0.8718,0.8718,1.0,1.0,0.8718
76,11397295,512560,2019-03-25,0.9161,0.9161,1.0,1.0,0.9161
77,11388371,512560,2019-03-22,0.8792,0.8792,1.0,1.0,0.8792
78,11380447,512560,2019-03-21,0.8763,0.8763,1.0,1.0,0.8763
79,11372716,512560,2019-03-20,0.8706,0.8706,1.0,1.0,0.8706
80,11365218,512560,2019-03-19,0.8818,0.8818,1.0,1.0,0.8818
81,11356737,512560,2019-03-18,0.8695,0.8695,1.0,1.0,0.8695
82,11347769,512560,2019-03-15,0.8541,0.8541,1.0,1.0,0.8541
83,11339799,512560,2019-03-14,0.8571,0.8571,1.0,1.0,0.8571
84,11331874,512560,2019-03-13,0.8788,0.8788,1.0,1.0,0.8788
85,11324923,512560,2019-03-12,0.8989,0.8989,1.0,1.0,0.8989
86,11318911,512560,2019-03-11,0.869,0.869,1.0,1.0,0.869
87,11307543,512560,2019-03-08,0.8407,0.8407,1.0,1.0,0.8407
88,11299599,512560,2019-03-07,0.8641,0.8641,1.0,1.0,0.8641
89,11291752,512560,2019-03-06,0.8673,0.8673,1.0,1.0,0.8673
