,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,12057325,150223,2019-07-15,1.022,1.255,1.0,1.166904,1.192576
1,12045730,150223,2019-07-12,1.022,1.255,1.0,1.166904,1.192576
2,12037676,150223,2019-07-11,1.022,1.255,1.0,1.166904,1.192576
3,12030282,150223,2019-07-10,1.022,1.255,1.0,1.166904,1.192576
4,12009491,150223,2019-07-09,1.021,1.254,1.0,1.166904,1.191409
5,12009490,150223,2019-07-08,1.021,1.254,1.0,1.166904,1.191409
6,11993804,150223,2019-07-05,1.021,1.254,1.0,1.166904,1.191409
7,11977236,150223,2019-07-04,1.021,1.254,1.0,1.166904,1.191409
8,11977235,150223,2019-07-03,1.02,1.253,1.0,1.166904,1.190242
9,11986056,150223,2019-07-02,1.02,1.253,1.0,1.166904,1.190242
10,11959087,150223,2019-07-01,1.02,1.253,1.0,1.166904,1.190242
11,11949395,150223,2019-06-30,1.02,1.253,1.0,1.166904,1.190242
12,11949394,150223,2019-06-28,1.02,1.253,1.0,1.166904,1.190242
13,11932044,150223,2019-06-27,1.02,1.253,1.0,1.166904,1.190242
14,11932043,150223,2019-06-26,1.019,1.252,1.0,1.166904,1.189075
15,11916663,150223,2019-06-25,1.019,1.252,1.0,1.166904,1.189075
16,11910097,150223,2019-06-24,1.019,1.252,1.0,1.166904,1.189075
17,11898548,150223,2019-06-21,1.019,1.252,1.0,1.166904,1.189075
18,11889739,150223,2019-06-20,1.018,1.251,1.0,1.166904,1.187908
19,11882018,150223,2019-06-19,1.018,1.251,1.0,1.166904,1.187908
20,11874247,150223,2019-06-18,1.018,1.251,1.0,1.166904,1.187908
21,11864858,150223,2019-06-17,1.018,1.251,1.0,1.166904,1.187908
22,11856300,150223,2019-06-14,1.017,1.25,1.0,1.166904,1.186741
23,11846672,150223,2019-06-13,1.017,1.25,1.0,1.166904,1.186741
24,11840438,150223,2019-06-12,1.017,1.25,1.0,1.166904,1.186741
25,11829006,150223,2019-06-11,1.017,1.25,1.0,1.166904,1.186741
26,11822123,150223,2019-06-10,1.017,1.25,1.0,1.166904,1.186741
27,11812035,150223,2019-06-06,1.016,1.249,1.0,1.166904,1.185574
28,11805146,150223,2019-06-05,1.016,1.249,1.0,1.166904,1.185574
29,11795110,150223,2019-06-04,1.016,1.249,1.0,1.166904,1.185574
30,11787679,150223,2019-06-03,1.016,1.249,1.0,1.166904,1.185574
31,11778050,150223,2019-05-31,1.015,1.248,1.0,1.166904,1.184408
32,11770019,150223,2019-05-30,1.015,1.248,1.0,1.166904,1.184408
33,11761753,150223,2019-05-29,1.015,1.248,1.0,1.166904,1.184408
34,11754673,150223,2019-05-28,1.015,1.248,1.0,1.166904,1.184408
35,11745326,150223,2019-05-27,1.014,1.247,1.0,1.166904,1.183241
36,11736260,150223,2019-05-24,1.014,1.247,1.0,1.166904,1.183241
37,11728145,150223,2019-05-23,1.014,1.247,1.0,1.166904,1.183241
38,11720401,150223,2019-05-22,1.014,1.247,1.0,1.166904,1.183241
39,11712100,150223,2019-05-21,1.014,1.247,1.0,1.166904,1.183241
40,11704375,150223,2019-05-20,1.013,1.246,1.0,1.166904,1.182074
41,11695075,150223,2019-05-17,1.013,1.246,1.0,1.166904,1.182074
42,11687369,150223,2019-05-16,1.013,1.246,1.0,1.166904,1.182074
43,11679583,150223,2019-05-15,1.013,1.246,1.0,1.166904,1.182074
44,11671897,150223,2019-05-14,1.012,1.245,1.0,1.166904,1.180907
45,11662900,150223,2019-05-13,1.012,1.245,1.0,1.166904,1.180907
46,11653505,150223,2019-05-10,1.012,1.245,1.0,1.166904,1.180907
47,11646700,150223,2019-05-09,1.012,1.245,1.0,1.166904,1.180907
48,11634740,150223,2019-05-08,1.011,1.244,1.0,1.166904,1.17974
49,11629379,150223,2019-05-07,1.011,1.244,1.0,1.166904,1.17974
50,11621995,150223,2019-05-06,1.011,1.244,1.0,1.166904,1.17974
51,11608514,150223,2019-04-30,1.01,1.243,1.0,1.166904,1.178573
52,11600944,150223,2019-04-29,1.01,1.243,1.0,1.166904,1.178573
53,11591104,150223,2019-04-26,1.009,1.242,1.0,1.166904,1.177406
54,11581069,150223,2019-04-25,1.009,1.242,1.0,1.166904,1.177406
55,11578557,150223,2019-04-24,1.009,1.242,1.0,1.166904,1.177406
56,11568048,150223,2019-04-23,1.009,1.242,1.0,1.166904,1.177406
57,11560447,150223,2019-04-22,1.009,1.242,1.0,1.166904,1.177406
58,11551765,150223,2019-04-19,1.008,1.241,1.0,1.166904,1.176239
59,11543571,150223,2019-04-18,1.008,1.241,1.0,1.166904,1.176239
60,11535935,150223,2019-04-17,1.008,1.241,1.0,1.166904,1.176239
61,11528342,150223,2019-04-16,1.008,1.241,1.0,1.166904,1.176239
62,11522569,150223,2019-04-15,1.008,1.241,1.0,1.166904,1.176239
63,11509933,150223,2019-04-12,1.007,1.24,1.0,1.166904,1.175072
64,11502044,150223,2019-04-11,1.007,1.24,1.0,1.166904,1.175072
65,11493040,150223,2019-04-10,1.007,1.24,1.0,1.166904,1.175072
66,11484071,150223,2019-04-09,1.007,1.24,1.0,1.166904,1.175072
67,11476328,150223,2019-04-08,1.007,1.24,1.0,1.166904,1.175072
68,11464620,150223,2019-04-04,1.006,1.239,1.0,1.166904,1.173905
69,11455375,150223,2019-04-03,1.006,1.239,1.0,1.166904,1.173905
70,11447379,150223,2019-04-02,1.006,1.239,1.0,1.166904,1.173905
71,11438305,150223,2019-04-01,1.005,1.238,1.0,1.166904,1.172739
72,11427992,150223,2019-03-29,1.005,1.238,1.0,1.166904,1.172739
73,11420321,150223,2019-03-28,1.005,1.238,1.0,1.166904,1.172739
74,11412857,150223,2019-03-27,1.005,1.238,1.0,1.166904,1.172739
75,11404854,150223,2019-03-26,1.004,1.237,1.0,1.166904,1.171572
76,11396271,150223,2019-03-25,1.004,1.237,1.0,1.166904,1.171572
77,11387308,150223,2019-03-22,1.004,1.237,1.0,1.166904,1.171572
78,11379424,150223,2019-03-21,1.004,1.237,1.0,1.166904,1.171572
79,11371684,150223,2019-03-20,1.004,1.237,1.0,1.166904,1.171572
80,11364155,150223,2019-03-19,1.003,1.236,1.0,1.166904,1.170405
81,11355688,150223,2019-03-18,1.003,1.236,1.0,1.166904,1.170405
82,11346681,150223,2019-03-15,1.003,1.236,1.0,1.166904,1.170405
83,11338983,150223,2019-03-14,1.003,1.236,1.0,1.166904,1.170405
84,11330860,150223,2019-03-13,1.002,1.235,1.0,1.166904,1.169238
85,11324027,150223,2019-03-12,1.002,1.235,1.0,1.166904,1.169238
86,11317516,150223,2019-03-11,1.002,1.235,1.0,1.166904,1.169238
87,11306504,150223,2019-03-08,1.002,1.235,1.0,1.166904,1.169238
88,11298549,150223,2019-03-07,1.001,1.234,1.0,1.166904,1.168071
89,11290758,150223,2019-03-06,1.001,1.234,1.0,1.166904,1.168071
90,11283559,150223,2019-03-05,1.001,1.234,1.0,1.166904,1.168071
91,11275060,150223,2019-03-04,1.001,1.234,1.0,1.166904,1.168071
92,11266707,150223,2019-03-01,1.0,1.233,1.0,1.166904,1.166904
93,11258743,150223,2019-02-28,1.0,1.233,1.0,1.166904,1.166904
94,11251491,150223,2019-02-27,1.0,1.233,1.0,1.166904,1.166904
95,11244105,150223,2019-02-26,1.0,1.233,1.0,1.166904,1.166904
96,11235881,150223,2019-02-25,1.012,1.233,1.0,1.166904,1.180907
97,11227564,150223,2019-02-22,1.011,1.232,1.0,1.166904,1.17974
98,11219926,150223,2019-02-21,1.011,1.232,1.0,1.166904,1.17974
99,11213088,150223,2019-02-20,1.011,1.232,1.0,1.166904,1.17974
100,11205511,150223,2019-02-19,1.011,1.232,1.0,1.166904,1.17974
101,11197840,150223,2019-02-18,1.011,1.232,1.0,1.166904,1.17974
102,11188717,150223,2019-02-15,1.01,1.231,1.0,1.166904,1.178573
103,11181116,150223,2019-02-14,1.01,1.231,1.0,1.166904,1.178573
104,11174304,150223,2019-02-13,1.01,1.231,1.0,1.166904,1.178573
105,11166513,150223,2019-02-12,1.01,1.231,1.0,1.166904,1.178573
106,11157867,150223,2019-02-11,1.009,1.23,1.0,1.166904,1.177406
107,11143444,150223,2019-02-01,1.008,1.229,1.0,1.166904,1.176239
108,11136146,150223,2019-01-31,1.008,1.229,1.0,1.166904,1.176239
109,11128101,150223,2019-01-30,1.008,1.229,1.0,1.166904,1.176239
110,11121016,150223,2019-01-29,1.007,1.228,1.0,1.166904,1.175072
111,11112221,150223,2019-01-28,1.007,1.228,1.0,1.166904,1.175072
112,11103644,150223,2019-01-25,1.007,1.228,1.0,1.166904,1.175072
113,11096018,150223,2019-01-24,1.007,1.228,1.0,1.166904,1.175072
114,11088666,150223,2019-01-23,1.006,1.227,1.0,1.166904,1.173905
115,11081382,150223,2019-01-22,1.006,1.227,1.0,1.166904,1.173905
116,11072856,150223,2019-01-21,1.006,1.227,1.0,1.166904,1.173905
117,11065182,150223,2019-01-18,1.006,1.227,1.0,1.166904,1.173905
118,11057213,150223,2019-01-17,1.005,1.226,1.0,1.166904,1.172739
119,11049835,150223,2019-01-16,1.005,1.226,1.0,1.166904,1.172739
120,11042580,150223,2019-01-15,1.005,1.226,1.0,1.166904,1.172739
121,11034318,150223,2019-01-14,1.005,1.226,1.0,1.166904,1.172739
122,11023708,150223,2019-01-11,1.004,1.225,1.0,1.166904,1.171572
123,11015654,150223,2019-01-10,1.004,1.225,1.0,1.166904,1.171572
124,11008154,150223,2019-01-09,1.004,1.225,1.0,1.166904,1.171572
125,11000484,150223,2019-01-08,1.004,1.225,1.0,1.166904,1.171572
126,10991825,150223,2019-01-07,1.004,1.225,1.0,1.166904,1.171572
127,10981559,150223,2019-01-04,1.003,1.224,1.0,1.166904,1.170405
128,10971859,150223,2019-01-03,1.003,1.224,1.0,1.166904,1.170405
129,10962383,150223,2019-01-02,1.003,1.224,1.0,1.166904,1.170405
130,10954912,150223,2018-12-31,1.003,1.224,1.0,1.166904,1.170405
131,10946500,150223,2018-12-28,1.002,1.223,1.0,1.166904,1.169238
132,10938272,150223,2018-12-27,1.002,1.223,1.0,1.166904,1.169238
133,10930643,150223,2018-12-26,1.002,1.223,1.0,1.166904,1.169238
