,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,12054049,001637,2019-07-15,1.02,1.02,1.0,1.0,1.02
1,12041892,001637,2019-07-12,1.008,1.008,1.0,1.0,1.008
2,12033299,001637,2019-07-11,1.004,1.004,1.0,1.0,1.004
3,12023284,001637,2019-07-10,1.004,1.004,1.0,1.0,1.004
4,12018422,001637,2019-07-09,1.009,1.009,1.0,1.0,1.009
5,12003750,001637,2019-07-08,1.006,1.006,1.0,1.0,1.006
6,11992200,001637,2019-07-05,1.036,1.036,1.0,1.0,1.036
7,11970143,001637,2019-07-04,1.031,1.031,1.0,1.0,1.031
8,11970142,001637,2019-07-03,1.033,1.033,1.0,1.0,1.033
9,11962036,001637,2019-07-02,1.04,1.04,1.0,1.0,1.04
10,11954050,001637,2019-07-01,1.039,1.039,1.0,1.0,1.039
11,11941641,001637,2019-06-30,1.008,1.008,1.0,1.0,1.008
12,11941640,001637,2019-06-28,1.008,1.008,1.0,1.0,1.008
13,11924832,001637,2019-06-27,1.019,1.019,1.0,1.0,1.019
14,11924831,001637,2019-06-26,1.009,1.009,1.0,1.0,1.009
15,11913709,001637,2019-06-25,1.007,1.007,1.0,1.0,1.007
16,11906052,001637,2019-06-24,1.016,1.016,1.0,1.0,1.016
17,11894942,001637,2019-06-21,1.017,1.017,1.0,1.0,1.017
18,11886602,001637,2019-06-20,1.005,1.005,1.0,1.0,1.005
19,11878756,001637,2019-06-19,0.986,0.986,1.0,1.0,0.986
20,11870141,001637,2019-06-18,0.972,0.972,1.0,1.0,0.972
21,11861842,001637,2019-06-17,0.972,0.972,1.0,1.0,0.972
22,11852776,001637,2019-06-14,0.972,0.972,1.0,1.0,0.972
23,11843481,001637,2019-06-13,0.987,0.987,1.0,1.0,0.987
24,11835413,001637,2019-06-12,0.983,0.983,1.0,1.0,0.983
25,11824904,001637,2019-06-11,0.989,0.989,1.0,1.0,0.989
26,11818985,001637,2019-06-10,0.958,0.958,1.0,1.0,0.958
27,11808532,001637,2019-06-06,0.949,0.949,1.0,1.0,0.949
28,11801150,001637,2019-06-05,0.968,0.968,1.0,1.0,0.968
29,11792023,001637,2019-06-04,0.966,0.966,1.0,1.0,0.966
