,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,12058328,501045,2019-07-15,1.0401,1.0401,1.0,1.0,1.0401
1,12046721,501045,2019-07-12,1.0361,1.0361,1.0,1.0,1.0361
2,12038775,501045,2019-07-11,1.0284,1.0284,1.0,1.0,1.0284
3,12027256,501045,2019-07-10,1.0279,1.0279,1.0,1.0,1.0279
4,12011082,501045,2019-07-09,1.029,1.029,1.0,1.0,1.029
5,12000648,501045,2019-07-08,1.0309,1.0309,1.0,1.0,1.0309
6,11991280,501045,2019-07-05,1.0537,1.0537,1.0,1.0,1.0537
7,11979113,501045,2019-07-04,1.0476,1.0476,1.0,1.0,1.0476
8,11986659,501045,2019-07-03,1.0527,1.0527,1.0,1.0,1.0527
9,11986658,501045,2019-07-02,1.0632,1.0632,1.0,1.0,1.0632
10,11960421,501045,2019-07-01,1.0628,1.0628,1.0,1.0,1.0628
11,11951077,501045,2019-06-30,1.0347,1.0347,1.0,1.0,1.0347
12,11951076,501045,2019-06-28,1.0348,1.0348,1.0,1.0,1.0348
13,11934027,501045,2019-06-27,1.0357,1.0357,1.0,1.0,1.0357
14,11934026,501045,2019-06-26,1.0247,1.0247,1.0,1.0,1.0247
15,11917568,501045,2019-06-25,1.0261,1.0261,1.0,1.0,1.0261
16,11911112,501045,2019-06-24,1.0362,1.0362,1.0,1.0,1.0362
17,11899503,501045,2019-06-21,1.0348,1.0348,1.0,1.0,1.0348
18,11890689,501045,2019-06-20,1.0333,1.0333,1.0,1.0,1.0333
19,11882967,501045,2019-06-19,1.0045,1.0045,1.0,1.0,1.0045
20,11875316,501045,2019-06-18,0.9905,0.9905,1.0,1.0,0.9905
21,11865778,501045,2019-06-17,0.9872,0.9872,1.0,1.0,0.9872
22,11857262,501045,2019-06-14,0.9872,0.9872,1.0,1.0,0.9872
23,11847632,501045,2019-06-13,0.9948,0.9948,1.0,1.0,0.9948
24,11841663,501045,2019-06-12,0.9963,0.9963,1.0,1.0,0.9963
25,11830096,501045,2019-06-11,1.0035,1.0035,1.0,1.0,1.0035
26,11823079,501045,2019-06-10,0.9751,0.9751,1.0,1.0,0.9751
27,11812990,501045,2019-06-06,0.9634,0.9634,1.0,1.0,0.9634
28,11806206,501045,2019-06-05,0.9713,0.9713,1.0,1.0,0.9713
29,11796058,501045,2019-06-04,0.9713,0.9713,1.0,1.0,0.9713
30,11788625,501045,2019-06-03,0.9797,0.9797,1.0,1.0,0.9797
31,11779154,501045,2019-05-31,0.9786,0.9786,1.0,1.0,0.9786
32,11770968,501045,2019-05-30,0.981,0.981,1.0,1.0,0.981
33,11762827,501045,2019-05-29,0.9861,0.9861,1.0,1.0,0.9861
34,11755618,501045,2019-05-28,0.9877,0.9877,1.0,1.0,0.9877
35,11746342,501045,2019-05-27,0.9786,0.9786,1.0,1.0,0.9786
36,11737378,501045,2019-05-24,0.9672,0.9672,1.0,1.0,0.9672
37,11729270,501045,2019-05-23,0.9643,0.9643,1.0,1.0,0.9643
38,11721493,501045,2019-05-22,0.9799,0.9799,1.0,1.0,0.9799
39,11713057,501045,2019-05-21,0.9845,0.9845,1.0,1.0,0.9845
40,11705294,501045,2019-05-20,0.9719,0.9719,1.0,1.0,0.9719
41,11696141,501045,2019-05-17,0.98,0.98,1.0,1.0,0.98
42,11688312,501045,2019-05-16,1.0038,1.0038,1.0,1.0,1.0038
43,11680514,501045,2019-05-15,0.9991,0.9991,1.0,1.0,0.9991
44,11672844,501045,2019-05-14,0.9781,0.9781,1.0,1.0,0.9781
45,11663900,501045,2019-05-13,0.9839,0.9839,1.0,1.0,0.9839
46,11654403,501045,2019-05-10,0.9996,0.9996,1.0,1.0,0.9996
47,11647402,501045,2019-05-09,0.9664,0.9664,1.0,1.0,0.9664
48,11639101,501045,2019-05-08,0.9833,0.9833,1.0,1.0,0.9833
49,11639100,501045,2019-05-07,0.9962,0.9962,1.0,1.0,0.9962
50,11622939,501045,2019-05-06,0.9871,0.9871,1.0,1.0,0.9871
51,11609612,501045,2019-04-30,1.0442,1.0442,1.0,1.0,1.0442
52,11601946,501045,2019-04-29,1.0409,1.0409,1.0,1.0,1.0409
53,11592242,501045,2019-04-26,1.0381,1.0381,1.0,1.0,1.0381
54,11582035,501045,2019-04-25,1.0513,1.0513,1.0,1.0,1.0513
55,11579316,501045,2019-04-24,1.0731,1.0731,1.0,1.0,1.0731
56,11569239,501045,2019-04-23,1.0703,1.0703,1.0,1.0,1.0703
57,11561372,501045,2019-04-22,1.0719,1.0719,1.0,1.0,1.0719
58,11552725,501045,2019-04-19,1.0959,1.0959,1.0,1.0,1.0959
59,11544512,501045,2019-04-18,1.0838,1.0838,1.0,1.0,1.0838
60,11536886,501045,2019-04-17,1.0874,1.0874,1.0,1.0,1.0874
61,11529276,501045,2019-04-16,1.087,1.087,1.0,1.0,1.087
62,11519755,501045,2019-04-15,1.0588,1.0588,1.0,1.0,1.0588
63,11510865,501045,2019-04-12,1.0621,1.0621,1.0,1.0,1.0621
64,11497302,501045,2019-04-11,1.0643,1.0643,1.0,1.0,1.0643
65,11494015,501045,2019-04-10,1.0864,1.0864,1.0,1.0,1.0864
66,11485037,501045,2019-04-09,1.0838,1.0838,1.0,1.0,1.0838
67,11477267,501045,2019-04-08,1.0801,1.0801,1.0,1.0,1.0801
