,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,12057673,161629,2019-07-15,0.977,0.685,1.0,0.42499,0.415215
1,12046070,161629,2019-07-12,0.959,0.673,1.0,0.42499,0.407565
2,12038042,161629,2019-07-11,0.955,0.67,1.0,0.42499,0.405865
3,12026660,161629,2019-07-10,0.955,0.67,1.0,0.42499,0.405865
4,12010039,161629,2019-07-09,0.956,0.671,1.0,0.42499,0.40629
5,12000471,161629,2019-07-08,0.949,0.666,1.0,0.42499,0.403316
6,11990839,161629,2019-07-05,0.973,0.682,1.0,0.42499,0.413515
7,11977860,161629,2019-07-04,0.974,0.683,1.0,0.42499,0.41394
8,11977859,161629,2019-07-03,0.973,0.682,1.0,0.42499,0.413515
9,11965373,161629,2019-07-02,0.989,0.693,1.0,0.42499,0.420315
10,11959519,161629,2019-07-01,0.997,0.698,1.0,0.42499,0.423715
11,11959518,161629,2019-06-30,0.976,0.684,1.0,0.42499,0.41479
12,11949992,161629,2019-06-28,0.977,0.685,1.0,0.42499,0.415215
13,11932737,161629,2019-06-27,0.98,0.687,1.0,0.42499,0.41649
14,11932736,161629,2019-06-26,0.966,0.678,1.0,0.42499,0.41054
15,11916987,161629,2019-06-25,0.986,0.691,1.0,0.42499,0.41904
16,11910459,161629,2019-06-24,0.984,0.689,1.0,0.42499,0.41819
17,11898887,161629,2019-06-21,0.986,0.691,1.0,0.42499,0.41904
18,11890096,161629,2019-06-20,0.972,0.681,1.0,0.42499,0.41309
19,11882353,161629,2019-06-19,0.92,0.648,1.0,0.42499,0.390991
20,11874613,161629,2019-06-18,0.901,0.635,1.0,0.42499,0.382916
21,11865184,161629,2019-06-17,0.902,0.636,1.0,0.42499,0.383341
22,11856645,161629,2019-06-14,0.898,0.633,1.0,0.42499,0.381641
23,11847007,161629,2019-06-13,0.914,0.644,1.0,0.42499,0.388441
24,11840862,161629,2019-06-12,0.909,0.64,1.0,0.42499,0.386316
25,11829392,161629,2019-06-11,0.919,0.647,1.0,0.42499,0.390566
26,11822456,161629,2019-06-10,0.876,0.619,1.0,0.42499,0.372291
27,11812372,161629,2019-06-06,0.887,0.626,1.0,0.42499,0.376966
28,11805507,161629,2019-06-05,0.895,0.631,1.0,0.42499,0.380366
29,11795445,161629,2019-06-04,0.888,0.627,1.0,0.42499,0.377391
30,11788014,161629,2019-06-03,0.891,0.629,1.0,0.42499,0.378666
31,11778442,161629,2019-05-31,0.891,0.629,1.0,0.42499,0.378666
32,11770354,161629,2019-05-30,0.895,0.631,1.0,0.42499,0.380366
33,11762135,161629,2019-05-29,0.906,0.638,1.0,0.42499,0.385041
34,11755008,161629,2019-05-28,0.91,0.641,1.0,0.42499,0.386741
35,11745700,161629,2019-05-27,0.91,0.641,1.0,0.42499,0.386741
36,11736665,161629,2019-05-24,0.885,0.625,1.0,0.42499,0.376116
37,11728549,161629,2019-05-23,0.886,0.625,1.0,0.42499,0.376541
38,11720804,161629,2019-05-22,0.888,0.627,1.0,0.42499,0.377391
39,11712444,161629,2019-05-21,0.896,0.632,1.0,0.42499,0.380791
40,11704710,161629,2019-05-20,0.884,0.624,1.0,0.42499,0.375691
41,11695460,161629,2019-05-17,0.876,0.619,1.0,0.42499,0.372291
42,11687701,161629,2019-05-16,0.912,0.642,1.0,0.42499,0.387591
43,11679916,161629,2019-05-15,0.91,0.641,1.0,0.42499,0.386741
44,11672231,161629,2019-05-14,0.895,0.631,1.0,0.42499,0.380366
