,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,12056695,006659,2019-07-15,1.0079,1.0079,1.0,1.0,1.0079
1,12045002,006659,2019-07-12,1.0071,1.0071,1.0,1.0,1.0071
2,12036849,006659,2019-07-11,1.0083,1.0083,1.0,1.0,1.0083
3,12025844,006659,2019-07-10,1.0078,1.0078,1.0,1.0,1.0078
4,12008321,006659,2019-07-09,1.0069,1.0069,1.0,1.0,1.0069
5,12008320,006659,2019-07-08,1.0131,1.0131,1.0,1.0,1.0131
6,11990222,006659,2019-07-05,1.0206,1.0206,1.0,1.0,1.0206
7,11975970,006659,2019-07-04,1.0198,1.0198,1.0,1.0,1.0198
8,11975969,006659,2019-07-03,1.0202,1.0202,1.0,1.0,1.0202
9,11964475,006659,2019-07-02,1.0164,1.0164,1.0,1.0,1.0164
10,11958094,006659,2019-07-01,1.0121,1.0121,1.0,1.0,1.0121
11,11947906,006659,2019-06-30,1.012,1.012,1.0,1.0,1.012
12,11947905,006659,2019-06-28,1.0121,1.0121,1.0,1.0,1.0121
13,11930748,006659,2019-06-27,1.0103,1.0103,1.0,1.0,1.0103
14,11930747,006659,2019-06-26,1.0049,1.0049,1.0,1.0,1.0049
15,11916145,006659,2019-06-25,1.0039,1.0039,1.0,1.0,1.0039
16,11904104,006659,2019-06-24,1.006,1.006,1.0,1.0,1.006
17,11897893,006659,2019-06-21,1.0045,1.0045,1.0,1.0,1.0045
18,11889163,006659,2019-06-20,1.0078,1.0078,1.0,1.0,1.0078
19,11881444,006659,2019-06-19,1.005,1.005,1.0,1.0,1.005
20,11873513,006659,2019-06-18,1.0012,1.0012,1.0,1.0,1.0012
21,11864297,006659,2019-06-17,0.9996,0.9996,1.0,1.0,0.9996
22,11855652,006659,2019-06-14,1.0017,1.0017,1.0,1.0,1.0017
23,11846094,006659,2019-06-13,1.0032,1.0032,1.0,1.0,1.0032
24,11839508,006659,2019-06-12,1.0016,1.0016,1.0,1.0,1.0016
25,11828250,006659,2019-06-11,1.0043,1.0043,1.0,1.0,1.0043
26,11821570,006659,2019-06-10,1.0029,1.0029,1.0,1.0,1.0029
27,11811403,006659,2019-06-06,0.9987,0.9987,1.0,1.0,0.9987
28,11804444,006659,2019-06-05,0.9978,0.9978,1.0,1.0,0.9978
29,11794568,006659,2019-06-04,0.9977,0.9977,1.0,1.0,0.9977
30,11787120,006659,2019-06-03,0.9985,0.9985,1.0,1.0,0.9985
31,11777232,006659,2019-05-31,0.9993,0.9993,1.0,1.0,0.9993
32,11769460,006659,2019-05-30,0.999,0.999,1.0,1.0,0.999
33,11761015,006659,2019-05-29,0.9987,0.9987,1.0,1.0,0.9987
34,11754144,006659,2019-05-28,0.9992,0.9992,1.0,1.0,0.9992
35,11744745,006659,2019-05-27,0.9986,0.9986,1.0,1.0,0.9986
36,11735497,006659,2019-05-24,0.9989,0.9989,1.0,1.0,0.9989
37,11727447,006659,2019-05-23,0.9988,0.9988,1.0,1.0,0.9988
38,11719712,006659,2019-05-22,0.9993,0.9993,1.0,1.0,0.9993
39,11711588,006659,2019-05-21,0.9998,0.9998,1.0,1.0,0.9998
40,11703875,006659,2019-05-20,0.9998,0.9998,1.0,1.0,0.9998
41,11694350,006659,2019-05-17,1.0,1.0,1.0,1.0,1.0
42,11686869,006659,2019-05-16,1.0001,1.0001,1.0,1.0,1.0001
43,11679076,006659,2019-05-15,1.0003,1.0003,1.0,1.0,1.0003
44,11671405,006659,2019-05-14,1.0003,1.0003,1.0,1.0,1.0003
45,11662348,006659,2019-05-13,1.0003,1.0003,1.0,1.0,1.0003
46,11652951,006659,2019-05-10,1.0004,1.0004,1.0,1.0,1.0004
47,11636853,006659,2019-05-09,1.0005,1.0005,1.0,1.0,1.0005
48,11634082,006659,2019-05-08,1.0005,1.0005,1.0,1.0,1.0005
49,11628738,006659,2019-05-07,1.0005,1.0005,1.0,1.0,1.0005
50,11621452,006659,2019-05-06,1.0002,1.0002,1.0,1.0,1.0002
51,11607805,006659,2019-04-30,1.0,1.0,1.0,1.0,1.0
52,11590425,006659,2019-04-26,1.0,1.0,1.0,1.0,1.0
