,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,12058809,540012,2019-07-15,1.6401,2.0101,1.0,1.259667,2.06598
1,12047230,540012,2019-07-12,1.6412,2.0112,1.0,1.259667,2.067365
2,12039305,540012,2019-07-11,1.632,2.002,1.0,1.259667,2.055777
3,12027705,540012,2019-07-10,1.633,2.003,1.0,1.259667,2.057036
4,12011828,540012,2019-07-09,1.6328,2.0028,1.0,1.259667,2.056784
5,12011827,540012,2019-07-08,1.6436,2.0136,1.0,1.259667,2.070389
6,11994389,540012,2019-07-05,1.6778,2.0478,1.0,1.259667,2.113469
7,11980013,540012,2019-07-04,1.6653,2.0353,1.0,1.259667,2.097723
8,11980012,540012,2019-07-03,1.6682,2.0382,1.0,1.259667,2.101376
9,11966234,540012,2019-07-02,1.6847,2.0547,1.0,1.259667,2.122161
10,11961022,540012,2019-07-01,1.6838,2.0538,1.0,1.259667,2.121027
11,11952034,540012,2019-06-30,1.6326,2.0026,1.0,1.259667,2.056532
12,11952033,540012,2019-06-28,1.6326,2.0026,1.0,1.259667,2.056532
13,11934981,540012,2019-06-27,1.6336,2.0036,1.0,1.259667,2.057792
14,11934980,540012,2019-06-26,1.6171,1.9871,1.0,1.259667,2.037008
15,11917958,540012,2019-06-25,1.6164,1.9864,1.0,1.259667,2.036126
16,11911620,540012,2019-06-24,1.6288,1.9988,1.0,1.259667,2.051746
17,11900007,540012,2019-06-21,1.6232,1.9932,1.0,1.259667,2.044691
18,11891154,540012,2019-06-20,1.6252,1.9952,1.0,1.259667,2.047211
19,11883432,540012,2019-06-19,1.5823,1.9523,1.0,1.259667,1.993171
20,11875864,540012,2019-06-18,1.5581,1.9281,1.0,1.259667,1.962687
21,11866230,540012,2019-06-17,1.554,1.924,1.0,1.259667,1.957523
22,11857765,540012,2019-06-14,1.5552,1.9252,1.0,1.259667,1.959034
23,11848093,540012,2019-06-13,1.5651,1.9351,1.0,1.259667,1.971505
24,11842269,540012,2019-06-12,1.5727,1.9427,1.0,1.259667,1.981078
25,11830663,540012,2019-06-11,1.5835,1.9535,1.0,1.259667,1.994683
26,11823548,540012,2019-06-10,1.5414,1.9114,1.0,1.259667,1.941651
27,11813512,540012,2019-06-06,1.5216,1.8916,1.0,1.259667,1.916709
28,11806747,540012,2019-06-05,1.5338,1.9038,1.0,1.259667,1.932077
29,11796521,540012,2019-06-04,1.5296,1.8996,1.0,1.259667,1.926787
30,11789087,540012,2019-06-03,1.5437,1.9137,1.0,1.259667,1.944548
31,11779736,540012,2019-05-31,1.5366,1.9066,1.0,1.259667,1.935604
32,11771430,540012,2019-05-30,1.5452,1.9152,1.0,1.259667,1.946437
33,11763368,540012,2019-05-29,1.5501,1.9201,1.0,1.259667,1.95261
34,11756097,540012,2019-05-28,1.5486,1.9186,1.0,1.259667,1.95072
35,11746849,540012,2019-05-27,1.5319,1.9019,1.0,1.259667,1.929684
36,11737976,540012,2019-05-24,1.5199,1.8899,1.0,1.259667,1.914568
37,11729831,540012,2019-05-23,1.5099,1.8799,1.0,1.259667,1.901971
38,11722055,540012,2019-05-22,1.5393,1.9093,1.0,1.259667,1.939005
39,11713529,540012,2019-05-21,1.5476,1.9176,1.0,1.259667,1.949461
40,11705753,540012,2019-05-20,1.5304,1.9004,1.0,1.259667,1.927794
41,11696715,540012,2019-05-17,1.5461,1.9161,1.0,1.259667,1.947571
42,11688772,540012,2019-05-16,1.5767,1.9467,1.0,1.259667,1.986117
43,11680976,540012,2019-05-15,1.5717,1.9417,1.0,1.259667,1.979819
44,11673305,540012,2019-05-14,1.5395,1.9095,1.0,1.259667,1.939257
45,11664400,540012,2019-05-13,1.5473,1.9173,1.0,1.259667,1.949083
46,11654879,540012,2019-05-10,1.5697,1.9397,1.0,1.259667,1.977299
47,11647747,540012,2019-05-09,1.5177,1.8877,1.0,1.259667,1.911797
48,11640330,540012,2019-05-08,1.5432,1.9132,1.0,1.259667,1.943918
49,11640329,540012,2019-05-07,1.5617,1.9317,1.0,1.259667,1.967222
50,11623397,540012,2019-05-06,1.551,1.921,1.0,1.259667,1.953744
51,11610264,540012,2019-04-30,1.6422,2.0122,1.0,1.259667,2.068625
52,11602428,540012,2019-04-29,1.6406,2.0106,1.0,1.259667,2.06661
53,11592822,540012,2019-04-26,1.6241,1.9941,1.0,1.259667,2.045825
54,11582490,540012,2019-04-25,1.6442,2.0142,1.0,1.259667,2.071144
55,11579655,540012,2019-04-24,1.679,2.049,1.0,1.259667,2.114981
56,11569821,540012,2019-04-23,1.6826,2.0526,1.0,1.259667,2.119516
57,11561821,540012,2019-04-22,1.6814,2.0514,1.0,1.259667,2.118004
58,11553225,540012,2019-04-19,1.716,2.086,1.0,1.259667,2.161589
59,11544975,540012,2019-04-18,1.6878,2.0578,1.0,1.259667,2.126066
60,11539755,540012,2019-04-17,1.692,2.062,1.0,1.259667,2.131357
61,11529703,540012,2019-04-16,1.6894,2.0594,1.0,1.259667,2.128081
62,11520137,540012,2019-04-15,1.6478,2.0178,1.0,1.259667,2.075679
63,11511355,540012,2019-04-12,1.6443,2.0143,1.0,1.259667,2.07127
64,11497465,540012,2019-04-11,1.6495,2.0195,1.0,1.259667,2.077821
65,11494473,540012,2019-04-10,1.6866,2.0566,1.0,1.259667,2.124554
66,11485517,540012,2019-04-09,1.6713,2.0413,1.0,1.259667,2.105281
67,11477757,540012,2019-04-08,1.6508,2.0208,1.0,1.259667,2.079458
68,11466079,540012,2019-04-04,1.6465,2.0165,1.0,1.259667,2.074042
69,11457014,540012,2019-04-03,1.6262,1.9962,1.0,1.259667,2.04847
70,11448872,540012,2019-04-02,1.6128,1.9828,1.0,1.259667,2.031591
71,11439730,540012,2019-04-01,1.6184,1.9884,1.0,1.259667,2.038645
72,11429667,540012,2019-03-29,1.5811,1.9511,1.0,1.259667,1.991659
73,11421697,540012,2019-03-28,1.5316,1.9016,1.0,1.259667,1.929306
74,11414104,540012,2019-03-27,1.532,1.902,1.0,1.259667,1.92981
75,11406177,540012,2019-03-26,1.5138,1.8838,1.0,1.259667,1.906884
76,11397609,540012,2019-03-25,1.5239,1.8939,1.0,1.259667,1.919607
77,11388722,540012,2019-03-22,1.5603,1.9303,1.0,1.259667,1.965458
78,11380684,540012,2019-03-21,1.5604,1.9304,1.0,1.259667,1.965584
79,11373035,540012,2019-03-20,1.5665,1.9365,1.0,1.259667,1.973268
80,11365537,540012,2019-03-19,1.5702,1.9402,1.0,1.259667,1.977929
81,11357055,540012,2019-03-18,1.577,1.947,1.0,1.259667,1.986495
82,11348119,540012,2019-03-15,1.5362,1.9062,1.0,1.259667,1.9351
83,11339995,540012,2019-03-14,1.5189,1.8889,1.0,1.259667,1.913308
84,11332180,540012,2019-03-13,1.5147,1.8847,1.0,1.259667,1.908018
85,11325150,540012,2019-03-12,1.5242,1.8942,1.0,1.259667,1.919984
86,11319359,540012,2019-03-11,1.5189,1.8889,1.0,1.259667,1.913308
87,11307893,540012,2019-03-08,1.4926,1.8626,1.0,1.259667,1.880179
88,11299913,540012,2019-03-07,1.5439,1.9139,1.0,1.259667,1.9448
89,11292061,540012,2019-03-06,1.5729,1.9429,1.0,1.259667,1.98133
90,11284922,540012,2019-03-05,1.5697,1.9397,1.0,1.259667,1.977299
91,11276450,540012,2019-03-04,1.5645,1.9345,1.0,1.259667,1.970749
92,11267876,540012,2019-03-01,1.5522,1.9222,1.0,1.259667,1.955255
93,11260051,540012,2019-02-28,1.523,1.893,1.0,1.259667,1.918473
94,11252629,540012,2019-02-27,1.524,1.894,1.0,1.259667,1.919733
