,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,12054005,001542,2019-07-15,1.567,1.726,1.0,1.101212,1.725599
1,12041828,001542,2019-07-12,1.537,1.696,1.0,1.101212,1.692563
2,12033220,001542,2019-07-11,1.538,1.697,1.0,1.101212,1.693664
3,12023227,001542,2019-07-10,1.54,1.699,1.0,1.101212,1.695866
4,12003663,001542,2019-07-09,1.534,1.693,1.0,1.101212,1.689259
5,12003662,001542,2019-07-08,1.539,1.698,1.0,1.101212,1.694765
6,11992188,001542,2019-07-05,1.578,1.737,1.0,1.101212,1.737713
7,11970038,001542,2019-07-04,1.572,1.731,1.0,1.101212,1.731105
8,11970037,001542,2019-07-03,1.58,1.739,1.0,1.101212,1.739915
9,11983042,001542,2019-07-02,1.61,1.769,1.0,1.101212,1.772951
10,11953977,001542,2019-07-01,1.623,1.782,1.0,1.101212,1.787267
11,11941508,001542,2019-06-30,1.578,1.737,1.0,1.101212,1.737713
12,11941507,001542,2019-06-28,1.578,1.737,1.0,1.101212,1.737713
13,11924715,001542,2019-06-27,1.578,1.737,1.0,1.101212,1.737713
14,11924714,001542,2019-06-26,1.556,1.715,1.0,1.101212,1.713486
15,11913667,001542,2019-06-25,1.548,1.707,1.0,1.101212,1.704676
16,11905986,001542,2019-06-24,1.561,1.72,1.0,1.101212,1.718992
17,11894893,001542,2019-06-21,1.564,1.723,1.0,1.101212,1.722296
18,11886561,001542,2019-06-20,1.535,1.694,1.0,1.101212,1.69036
19,11878709,001542,2019-06-19,1.49,1.649,1.0,1.101212,1.640806
20,11870075,001542,2019-06-18,1.464,1.623,1.0,1.101212,1.612174
21,11861797,001542,2019-06-17,1.453,1.612,1.0,1.101212,1.600061
22,11852727,001542,2019-06-14,1.46,1.619,1.0,1.101212,1.60777
23,11843434,001542,2019-06-13,1.485,1.644,1.0,1.101212,1.6353
24,11835322,001542,2019-06-12,1.472,1.631,1.0,1.101212,1.620984
25,11824835,001542,2019-06-11,1.485,1.644,1.0,1.101212,1.6353
26,11818938,001542,2019-06-10,1.435,1.594,1.0,1.101212,1.580239
27,11808483,001542,2019-06-06,1.422,1.581,1.0,1.101212,1.565923
28,11801085,001542,2019-06-05,1.438,1.597,1.0,1.101212,1.583543
29,11791979,001542,2019-06-04,1.433,1.592,1.0,1.101212,1.578037
30,11784529,001542,2019-06-03,1.449,1.608,1.0,1.101212,1.595656
31,11773508,001542,2019-05-31,1.456,1.615,1.0,1.101212,1.603365
32,11766862,001542,2019-05-30,1.455,1.614,1.0,1.101212,1.602263
33,11757662,001542,2019-05-29,1.476,1.635,1.0,1.101212,1.625389
34,11751583,001542,2019-05-28,1.484,1.643,1.0,1.101212,1.634199
35,11741999,001542,2019-05-27,1.485,1.644,1.0,1.101212,1.6353
36,11731837,001542,2019-05-24,1.434,1.593,1.0,1.101212,1.579138
37,11724041,001542,2019-05-23,1.449,1.608,1.0,1.101212,1.595656
38,11716356,001542,2019-05-22,1.492,1.651,1.0,1.101212,1.643008
39,11709004,001542,2019-05-21,1.482,1.641,1.0,1.101212,1.631996
40,11701405,001542,2019-05-20,1.469,1.628,1.0,1.101212,1.61768
41,11690637,001542,2019-05-17,1.47,1.629,1.0,1.101212,1.618782
42,11684265,001542,2019-05-16,1.507,1.666,1.0,1.101212,1.659526
43,11676449,001542,2019-05-15,1.522,1.681,1.0,1.101212,1.676045
