,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,2050683,150010,2013-02-18,1.171,1.171,1.0,1.0,1.171
1,2050682,150010,2013-02-08,1.171,1.171,1.0,1.0,1.171
2,2050681,150010,2013-02-07,1.171,1.171,1.0,1.0,1.171
3,2050680,150010,2013-02-06,1.17,1.17,1.0,1.0,1.17
4,2050679,150010,2013-02-05,1.17,1.17,1.0,1.0,1.17
5,2050678,150010,2013-02-04,1.17,1.17,1.0,1.0,1.17
6,2050677,150010,2013-02-01,1.17,1.17,1.0,1.0,1.17
7,2050676,150010,2013-01-31,1.169,1.169,1.0,1.0,1.169
8,2050675,150010,2013-01-30,1.169,1.169,1.0,1.0,1.169
9,2050674,150010,2013-01-29,1.169,1.169,1.0,1.0,1.169
10,2050673,150010,2013-01-28,1.169,1.169,1.0,1.0,1.169
11,2050672,150010,2013-01-25,1.169,1.169,1.0,1.0,1.169
12,2050671,150010,2013-01-24,1.168,1.168,1.0,1.0,1.168
13,2050670,150010,2013-01-23,1.168,1.168,1.0,1.0,1.168
14,2050669,150010,2013-01-22,1.168,1.168,1.0,1.0,1.168
15,2050668,150010,2013-01-21,1.168,1.168,1.0,1.0,1.168
16,2050667,150010,2013-01-18,1.167,1.167,1.0,1.0,1.167
17,2050666,150010,2013-01-17,1.167,1.167,1.0,1.0,1.167
18,2050665,150010,2013-01-16,1.167,1.167,1.0,1.0,1.167
19,2050664,150010,2013-01-15,1.167,1.167,1.0,1.0,1.167
20,2050663,150010,2013-01-14,1.167,1.167,1.0,1.0,1.167
21,2050662,150010,2013-01-11,1.166,1.166,1.0,1.0,1.166
22,2050661,150010,2013-01-10,1.166,1.166,1.0,1.0,1.166
23,2050660,150010,2013-01-09,1.166,1.166,1.0,1.0,1.166
24,2050659,150010,2013-01-08,1.166,1.166,1.0,1.0,1.166
25,2050658,150010,2013-01-07,1.166,1.166,1.0,1.0,1.166
26,2050657,150010,2013-01-04,1.165,1.165,1.0,1.0,1.165
27,2050656,150010,2012-12-31,1.165,1.165,1.0,1.0,1.165
28,2050655,150010,2012-12-28,1.164,1.164,1.0,1.0,1.164
29,2050654,150010,2012-12-27,1.164,1.164,1.0,1.0,1.164
30,2050653,150010,2012-12-26,1.164,1.164,1.0,1.0,1.164
31,2050652,150010,2012-12-25,1.164,1.164,1.0,1.0,1.164
32,2050651,150010,2012-12-24,1.164,1.164,1.0,1.0,1.164
33,2050650,150010,2012-12-21,1.163,1.163,1.0,1.0,1.163
34,2050649,150010,2012-12-20,1.163,1.163,1.0,1.0,1.163
35,2050648,150010,2012-12-19,1.163,1.163,1.0,1.0,1.163
36,2050647,150010,2012-12-18,1.163,1.163,1.0,1.0,1.163
37,2050646,150010,2012-12-17,1.162,1.162,1.0,1.0,1.162
38,2050645,150010,2012-12-14,1.162,1.162,1.0,1.0,1.162
39,2050644,150010,2012-12-13,1.162,1.162,1.0,1.0,1.162
40,2050643,150010,2012-12-12,1.162,1.162,1.0,1.0,1.162
