,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,12058427,510580,2019-07-15,4.9695,0.7658,1.0,0.154093,0.765765
1,12046830,510580,2019-07-12,4.905,0.7558,1.0,0.154093,0.755826
2,12038891,510580,2019-07-11,4.8838,0.7526,1.0,0.154093,0.752559
3,12027348,510580,2019-07-10,4.884,0.7526,1.0,0.154093,0.75259
4,12011253,510580,2019-07-09,4.9201,0.7582,1.0,0.154093,0.758153
5,12000667,510580,2019-07-08,4.9099,0.7566,1.0,0.154093,0.756581
6,11994232,510580,2019-07-05,5.0813,0.783,1.0,0.154093,0.782993
7,11979285,510580,2019-07-04,5.0605,0.7798,1.0,0.154093,0.779788
8,11979284,510580,2019-07-03,5.0757,0.7821,1.0,0.154093,0.78213
9,11986770,510580,2019-07-02,5.1189,0.7888,1.0,0.154093,0.788787
10,11960557,510580,2019-07-01,5.1353,0.7913,1.0,0.154093,0.791314
11,11951285,510580,2019-06-30,4.9831,0.7679,1.0,0.154093,0.767861
12,11951284,510580,2019-06-28,4.9834,0.7679,1.0,0.154093,0.767907
13,11934208,510580,2019-06-27,5.0376,0.7763,1.0,0.154093,0.776259
14,11934207,510580,2019-06-26,4.9918,0.7692,1.0,0.154093,0.769201
15,11917656,510580,2019-06-25,5.0002,0.7705,1.0,0.154093,0.770496
16,11911232,510580,2019-06-24,5.05,0.7782,1.0,0.154093,0.77817
17,11899610,510580,2019-06-21,5.0468,0.7777,1.0,0.154093,0.777677
18,11890811,510580,2019-06-20,4.9785,0.7672,1.0,0.154093,0.767152
19,11883066,510580,2019-06-19,4.8786,0.7518,1.0,0.154093,0.751758
20,11875432,510580,2019-06-18,4.8149,0.7419,1.0,0.154093,0.741942
21,11865870,510580,2019-06-17,4.8199,0.7427,1.0,0.154093,0.742713
22,11857368,510580,2019-06-14,4.8132,0.7417,1.0,0.154093,0.74168
23,11847730,510580,2019-06-13,4.9106,0.7567,1.0,0.154093,0.756689
24,11841818,510580,2019-06-12,4.8962,0.7545,1.0,0.154093,0.75447
25,11830233,510580,2019-06-11,4.9342,0.7603,1.0,0.154093,0.760326
26,11823177,510580,2019-06-10,4.7561,0.7329,1.0,0.154093,0.732882
27,11813093,510580,2019-06-06,4.7093,0.7257,1.0,0.154093,0.72567
28,11806318,510580,2019-06-05,4.8115,0.7414,1.0,0.154093,0.741418
29,11796157,510580,2019-06-04,4.8203,0.7428,1.0,0.154093,0.742774
30,11788723,510580,2019-06-03,4.8774,0.7516,1.0,0.154093,0.751573
31,11779297,510580,2019-05-31,4.935,0.7604,1.0,0.154093,0.760449
32,11771066,510580,2019-05-30,4.9472,0.7623,1.0,0.154093,0.762329
33,11762965,510580,2019-05-29,4.9772,0.767,1.0,0.154093,0.766952
34,11755716,510580,2019-05-28,4.9745,0.7665,1.0,0.154093,0.766536
35,11746468,510580,2019-05-27,4.9809,0.7675,1.0,0.154093,0.767522
36,11737522,510580,2019-05-24,4.8572,0.7485,1.0,0.154093,0.748461
37,11729407,510580,2019-05-23,4.8858,0.7529,1.0,0.154093,0.752868
38,11721631,510580,2019-05-22,4.9866,0.7684,1.0,0.154093,0.7684
39,11713155,510580,2019-05-21,5.0175,0.7732,1.0,0.154093,0.773162
40,11705385,510580,2019-05-20,4.9297,0.7596,1.0,0.154093,0.759632
41,11696281,510580,2019-05-17,4.9471,0.7623,1.0,0.154093,0.762313
42,11688410,510580,2019-05-16,5.1091,0.7873,1.0,0.154093,0.787277
43,11680612,510580,2019-05-15,5.0745,0.7819,1.0,0.154093,0.781945
44,11672941,510580,2019-05-14,4.9638,0.7649,1.0,0.154093,0.764887
45,11664021,510580,2019-05-13,5.0016,0.7707,1.0,0.154093,0.770712
46,11654494,510580,2019-05-10,5.0592,0.7796,1.0,0.154093,0.779587
47,11647479,510580,2019-05-09,4.884,0.7526,1.0,0.154093,0.75259
48,11639384,510580,2019-05-08,4.942,0.7615,1.0,0.154093,0.761528
49,11639383,510580,2019-05-07,4.9643,0.765,1.0,0.154093,0.764964
50,11623034,510580,2019-05-06,4.8997,0.755,1.0,0.154093,0.755009
51,11609754,510580,2019-04-30,5.2938,0.8157,1.0,0.154093,0.815738
52,11602068,510580,2019-04-29,5.2519,0.8093,1.0,0.154093,0.809281
53,11592385,510580,2019-04-26,5.3925,0.8309,1.0,0.154093,0.830947
54,11582130,510580,2019-04-25,5.4401,0.8383,1.0,0.154093,0.838281
55,11579408,510580,2019-04-24,5.6584,0.8719,1.0,0.154093,0.87192
56,11569388,510580,2019-04-23,5.6068,0.864,1.0,0.154093,0.863969
57,11561466,510580,2019-04-22,5.6993,0.8782,1.0,0.154093,0.878222
58,11552826,510580,2019-04-19,5.7849,0.8914,1.0,0.154093,0.891413
59,11544607,510580,2019-04-18,5.7496,0.886,1.0,0.154093,0.885973
60,11536981,510580,2019-04-17,5.7815,0.8909,1.0,0.154093,0.890889
61,11529369,510580,2019-04-16,5.7513,0.8862,1.0,0.154093,0.886235
62,11519826,510580,2019-04-15,5.6307,0.8676,1.0,0.154093,0.867651
63,11510967,510580,2019-04-12,5.6886,0.8766,1.0,0.154093,0.876573
64,11502810,510580,2019-04-11,5.7017,0.8786,1.0,0.154093,0.878592
65,11494110,510580,2019-04-10,5.8226,0.8972,1.0,0.154093,0.897222
66,11485132,510580,2019-04-09,5.8288,0.8982,1.0,0.154093,0.898177
67,11477362,510580,2019-04-08,5.8181,0.8965,1.0,0.154093,0.896528
68,11465688,510580,2019-04-04,5.8426,0.9003,1.0,0.154093,0.900304
69,11456613,510580,2019-04-03,5.8076,0.8949,1.0,0.154093,0.894911
70,11448419,510580,2019-04-02,5.7455,0.8853,1.0,0.154093,0.885341
71,11439376,510580,2019-04-01,5.7266,0.8824,1.0,0.154093,0.882429
72,11429233,510580,2019-03-29,5.5206,0.8507,1.0,0.154093,0.850686
73,11421346,510580,2019-03-28,5.3446,0.8236,1.0,0.154093,0.823565
74,11413785,510580,2019-03-27,5.4196,0.8351,1.0,0.154093,0.835122
75,11405824,510580,2019-03-26,5.3659,0.8268,1.0,0.154093,0.826848
76,11397259,510580,2019-03-25,5.515,0.8498,1.0,0.154093,0.849823
77,11388334,510580,2019-03-22,5.5853,0.8607,1.0,0.154093,0.860656
78,11380412,510580,2019-03-21,5.5513,0.8554,1.0,0.154093,0.855416
79,11372680,510580,2019-03-20,5.478,0.8441,1.0,0.154093,0.844121
80,11365182,510580,2019-03-19,5.4838,0.845,1.0,0.154093,0.845015
81,11356701,510580,2019-03-18,5.4623,0.8417,1.0,0.154093,0.841702
82,11347732,510580,2019-03-15,5.322,0.8201,1.0,0.154093,0.820083
83,11339764,510580,2019-03-14,5.2617,0.8108,1.0,0.154093,0.810791
84,11331842,510580,2019-03-13,5.3849,0.8298,1.0,0.154093,0.829775
85,11324888,510580,2019-03-12,5.5086,0.8488,1.0,0.154093,0.848837
86,11318860,510580,2019-03-11,5.4153,0.8345,1.0,0.154093,0.83446
87,11307507,510580,2019-03-08,5.2076,0.8025,1.0,0.154093,0.802455
88,11299564,510580,2019-03-07,5.4161,0.8346,1.0,0.154093,0.834583
89,11291716,510580,2019-03-06,5.3487,0.8242,1.0,0.154093,0.824197
90,11284573,510580,2019-03-05,5.2557,0.8099,1.0,0.154093,0.809867
91,11276075,510580,2019-03-04,5.1211,0.7891,1.0,0.154093,0.789126
92,11267571,510580,2019-03-01,5.032,0.7754,1.0,0.154093,0.775396
93,11259699,510580,2019-02-28,4.991,0.7691,1.0,0.154093,0.769078
94,11252340,510580,2019-02-27,4.9832,0.7679,1.0,0.154093,0.767876
95,11245078,510580,2019-02-26,5.0033,0.771,1.0,0.154093,0.770974
96,11236880,510580,2019-02-25,5.0086,0.7718,1.0,0.154093,0.77179
