,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,12057357,150263,2019-07-15,1.0321,1.2292,1.0,1.08924,1.124205
1,12045762,150263,2019-07-12,1.0316,1.2288,1.0,1.08924,1.12366
2,12037708,150263,2019-07-11,1.0315,1.2286,1.0,1.08924,1.123551
3,12026402,150263,2019-07-10,1.0313,1.2285,1.0,1.08924,1.123333
4,12009546,150263,2019-07-09,1.0312,1.2283,1.0,1.08924,1.123224
5,12009545,150263,2019-07-08,1.031,1.2282,1.0,1.08924,1.123006
6,11990677,150263,2019-07-05,1.0306,1.2277,1.0,1.08924,1.122571
7,11977291,150263,2019-07-04,1.0304,1.2276,1.0,1.08924,1.122353
8,11977290,150263,2019-07-03,1.0303,1.2274,1.0,1.08924,1.122244
9,11965128,150263,2019-07-02,1.0301,1.2273,1.0,1.08924,1.122026
10,11959126,150263,2019-07-01,1.03,1.2271,1.0,1.08924,1.121917
11,11959125,150263,2019-06-30,1.0298,1.227,1.0,1.08924,1.121699
12,11949444,150263,2019-06-28,1.0295,1.2267,1.0,1.08924,1.121373
13,11932108,150263,2019-06-27,1.0294,1.2265,1.0,1.08924,1.121264
14,11932107,150263,2019-06-26,1.0292,1.2264,1.0,1.08924,1.121046
15,11916695,150263,2019-06-25,1.0291,1.2262,1.0,1.08924,1.120937
16,11910129,150263,2019-06-24,1.0289,1.2261,1.0,1.08924,1.120719
17,11898580,150263,2019-06-21,1.0285,1.2256,1.0,1.08924,1.120283
18,11889777,150263,2019-06-20,1.0283,1.2255,1.0,1.08924,1.120065
19,11882050,150263,2019-06-19,1.0282,1.2253,1.0,1.08924,1.119957
20,11874279,150263,2019-06-18,1.028,1.2252,1.0,1.08924,1.119739
21,11864890,150263,2019-06-17,1.0279,1.225,1.0,1.08924,1.11963
22,11856332,150263,2019-06-14,1.0274,1.2246,1.0,1.08924,1.119085
23,11846704,150263,2019-06-13,1.0273,1.2244,1.0,1.08924,1.118976
24,11840480,150263,2019-06-12,1.0271,1.2243,1.0,1.08924,1.118758
25,11829044,150263,2019-06-11,1.027,1.2241,1.0,1.08924,1.118649
26,11822155,150263,2019-06-10,1.0268,1.224,1.0,1.08924,1.118432
27,11812067,150263,2019-06-06,1.0262,1.2233,1.0,1.08924,1.117778
28,11805178,150263,2019-06-05,1.0261,1.2232,1.0,1.08924,1.117669
29,11795142,150263,2019-06-04,1.0259,1.223,1.0,1.08924,1.117451
30,11787711,150263,2019-06-03,1.0258,1.2229,1.0,1.08924,1.117342
31,11778090,150263,2019-05-31,1.0253,1.2224,1.0,1.08924,1.116798
32,11770051,150263,2019-05-30,1.0252,1.2223,1.0,1.08924,1.116689
33,11761793,150263,2019-05-29,1.025,1.2221,1.0,1.08924,1.116471
34,11754705,150263,2019-05-28,1.0249,1.222,1.0,1.08924,1.116362
35,11745366,150263,2019-05-27,1.0247,1.2218,1.0,1.08924,1.116144
36,11736300,150263,2019-05-24,1.0243,1.2214,1.0,1.08924,1.115709
37,11728185,150263,2019-05-23,1.0241,1.2212,1.0,1.08924,1.115491
38,11720441,150263,2019-05-22,1.024,1.2211,1.0,1.08924,1.115382
39,11712132,150263,2019-05-21,1.0238,1.2209,1.0,1.08924,1.115164
40,11704407,150263,2019-05-20,1.0237,1.2208,1.0,1.08924,1.115055
41,11695112,150263,2019-05-17,1.0232,1.2203,1.0,1.08924,1.11451
42,11687401,150263,2019-05-16,1.0231,1.2202,1.0,1.08924,1.114401
43,11679614,150263,2019-05-15,1.0229,1.22,1.0,1.08924,1.114184
44,11671929,150263,2019-05-14,1.0228,1.2199,1.0,1.08924,1.114075
45,11662940,150263,2019-05-13,1.0226,1.2197,1.0,1.08924,1.113857
46,11653536,150263,2019-05-10,1.0222,1.2193,1.0,1.08924,1.113421
47,11646732,150263,2019-05-09,1.022,1.2191,1.0,1.08924,1.113203
48,11634782,150263,2019-05-08,1.0218,1.219,1.0,1.08924,1.112985
49,11629421,150263,2019-05-07,1.0217,1.2188,1.0,1.08924,1.112877
50,11622029,150263,2019-05-06,1.0215,1.2187,1.0,1.08924,1.112659
51,11608556,150263,2019-04-30,1.0206,1.2178,1.0,1.08924,1.111678
52,11600986,150263,2019-04-29,1.0205,1.2176,1.0,1.08924,1.111569
53,11591148,150263,2019-04-26,1.02,1.2172,1.0,1.08924,1.111025
54,11581101,150263,2019-04-25,1.0199,1.217,1.0,1.08924,1.110916
55,11578589,150263,2019-04-24,1.0197,1.2169,1.0,1.08924,1.110698
56,11568090,150263,2019-04-23,1.0196,1.2167,1.0,1.08924,1.110589
57,11560481,150263,2019-04-22,1.0194,1.2166,1.0,1.08924,1.110371
58,11551799,150263,2019-04-19,1.019,1.2161,1.0,1.08924,1.109936
59,11543605,150263,2019-04-18,1.0188,1.216,1.0,1.08924,1.109718
60,11535969,150263,2019-04-17,1.0187,1.2158,1.0,1.08924,1.109609
61,11528376,150263,2019-04-16,1.0185,1.2157,1.0,1.08924,1.109391
62,11519105,150263,2019-04-15,1.0184,1.2155,1.0,1.08924,1.109282
63,11509961,150263,2019-04-12,1.0179,1.2151,1.0,1.08924,1.108737
64,11502076,150263,2019-04-11,1.0178,1.2149,1.0,1.08924,1.108628
65,11493074,150263,2019-04-10,1.0176,1.2148,1.0,1.08924,1.108411
66,11484105,150263,2019-04-09,1.0175,1.2146,1.0,1.08924,1.108302
67,11476362,150263,2019-04-08,1.0173,1.2145,1.0,1.08924,1.108084
68,11464654,150263,2019-04-04,1.0167,1.2139,1.0,1.08924,1.10743
