,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,12057590,160807,2019-07-15,1.281,1.331,1.0,1.052138,1.347789
1,12045987,160807,2019-07-12,1.276,1.326,1.0,1.052138,1.342528
2,12037948,160807,2019-07-11,1.267,1.317,1.0,1.052138,1.333059
3,12026608,160807,2019-07-10,1.267,1.317,1.0,1.052138,1.333059
4,12009878,160807,2019-07-09,1.269,1.319,1.0,1.052138,1.335163
5,12009877,160807,2019-07-08,1.271,1.321,1.0,1.052138,1.337267
6,11990788,160807,2019-07-05,1.299,1.349,1.0,1.052138,1.366727
7,11977700,160807,2019-07-04,1.292,1.342,1.0,1.052138,1.359362
8,11977699,160807,2019-07-03,1.299,1.349,1.0,1.052138,1.366727
9,11965299,160807,2019-07-02,1.311,1.361,1.0,1.052138,1.379353
10,11959408,160807,2019-07-01,1.31,1.36,1.0,1.052138,1.378301
11,11949843,160807,2019-06-30,1.275,1.325,1.0,1.052138,1.341476
12,11949842,160807,2019-06-28,1.275,1.325,1.0,1.052138,1.341476
13,11932560,160807,2019-06-27,1.276,1.326,1.0,1.052138,1.342528
14,11932559,160807,2019-06-26,1.263,1.313,1.0,1.052138,1.32885
15,11910366,160807,2019-06-25,1.264,1.314,1.0,1.052138,1.329902
16,11904171,160807,2019-06-24,1.275,1.325,1.0,1.052138,1.341476
17,11898804,160807,2019-06-21,1.272,1.322,1.0,1.052138,1.33832
18,11890008,160807,2019-06-20,1.27,1.32,1.0,1.052138,1.336215
19,11882270,160807,2019-06-19,1.235,1.285,1.0,1.052138,1.29939
20,11874519,160807,2019-06-18,1.218,1.268,1.0,1.052138,1.281504
21,11865101,160807,2019-06-17,1.215,1.265,1.0,1.052138,1.278348
22,11856562,160807,2019-06-14,1.215,1.265,1.0,1.052138,1.278348
23,11846924,160807,2019-06-13,1.224,1.274,1.0,1.052138,1.287817
24,11840752,160807,2019-06-12,1.226,1.276,1.0,1.052138,1.289921
25,11829293,160807,2019-06-11,1.234,1.284,1.0,1.052138,1.298338
26,11822373,160807,2019-06-10,1.2,1.25,1.0,1.052138,1.262566
27,11812289,160807,2019-06-06,1.187,1.237,1.0,1.052138,1.248888
28,11805413,160807,2019-06-05,1.197,1.247,1.0,1.052138,1.259409
29,11795362,160807,2019-06-04,1.197,1.247,1.0,1.052138,1.259409
30,11787931,160807,2019-06-03,1.207,1.257,1.0,1.052138,1.269931
31,11778343,160807,2019-05-31,1.206,1.256,1.0,1.052138,1.268878
32,11770271,160807,2019-05-30,1.209,1.259,1.0,1.052138,1.272035
33,11762044,160807,2019-05-29,1.215,1.265,1.0,1.052138,1.278348
34,11754925,160807,2019-05-28,1.218,1.268,1.0,1.052138,1.281504
35,11745599,160807,2019-05-27,1.208,1.258,1.0,1.052138,1.270983
36,11736552,160807,2019-05-24,1.194,1.244,1.0,1.052138,1.256253
37,11728437,160807,2019-05-23,1.191,1.241,1.0,1.052138,1.253096
38,11720693,160807,2019-05-22,1.21,1.26,1.0,1.052138,1.273087
39,11712350,160807,2019-05-21,1.215,1.265,1.0,1.052138,1.278348
40,11704617,160807,2019-05-20,1.199,1.249,1.0,1.052138,1.261513
41,11695361,160807,2019-05-17,1.209,1.259,1.0,1.052138,1.272035
42,11687618,160807,2019-05-16,1.238,1.288,1.0,1.052138,1.302547
43,11679833,160807,2019-05-15,1.231,1.281,1.0,1.052138,1.295182
44,11672148,160807,2019-05-14,1.206,1.256,1.0,1.052138,1.268878
45,11663168,160807,2019-05-13,1.213,1.263,1.0,1.052138,1.276243
46,11653743,160807,2019-05-10,1.231,1.281,1.0,1.052138,1.295182
47,11637201,160807,2019-05-09,1.192,1.242,1.0,1.052138,1.254148
48,11635033,160807,2019-05-08,1.212,1.262,1.0,1.052138,1.275191
49,11629672,160807,2019-05-07,1.228,1.278,1.0,1.052138,1.292025
50,11622249,160807,2019-05-06,1.216,1.266,1.0,1.052138,1.2794
51,11608807,160807,2019-04-30,1.288,1.338,1.0,1.052138,1.355154
52,11601217,160807,2019-04-29,1.283,1.333,1.0,1.052138,1.349893
53,11591401,160807,2019-04-26,1.283,1.333,1.0,1.052138,1.349893
54,11581319,160807,2019-04-25,1.298,1.348,1.0,1.052138,1.365675
55,11578767,160807,2019-04-24,1.326,1.376,1.0,1.052138,1.395135
56,11568354,160807,2019-04-23,1.322,1.372,1.0,1.052138,1.390926
57,11560700,160807,2019-04-22,1.325,1.375,1.0,1.052138,1.394083
58,11552020,160807,2019-04-19,1.354,1.404,1.0,1.052138,1.424595
59,11543825,160807,2019-04-18,1.34,1.39,1.0,1.052138,1.409865
60,11536188,160807,2019-04-17,1.344,1.394,1.0,1.052138,1.414073
61,11528592,160807,2019-04-16,1.344,1.394,1.0,1.052138,1.414073
62,11519192,160807,2019-04-15,1.311,1.361,1.0,1.052138,1.379353
63,11510175,160807,2019-04-12,1.316,1.366,1.0,1.052138,1.384614
64,11496897,160807,2019-04-11,1.318,1.368,1.0,1.052138,1.386718
65,11493291,160807,2019-04-10,1.346,1.396,1.0,1.052138,1.416178
66,11484323,160807,2019-04-09,1.343,1.393,1.0,1.052138,1.413021
67,11476575,160807,2019-04-08,1.338,1.388,1.0,1.052138,1.407761
68,11464874,160807,2019-04-04,1.34,1.39,1.0,1.052138,1.409865
69,11455667,160807,2019-04-03,1.328,1.378,1.0,1.052138,1.397239
70,11447632,160807,2019-04-02,1.312,1.362,1.0,1.052138,1.380405
71,11438544,160807,2019-04-01,1.314,1.364,1.0,1.052138,1.382509
72,11428281,160807,2019-03-29,1.281,1.331,1.0,1.052138,1.347789
73,11420562,160807,2019-03-28,1.237,1.287,1.0,1.052138,1.301495
74,11413094,160807,2019-03-27,1.242,1.292,1.0,1.052138,1.306755
75,11405090,160807,2019-03-26,1.23,1.28,1.0,1.052138,1.29413
76,11396508,160807,2019-03-25,1.244,1.294,1.0,1.052138,1.30886
77,11387550,160807,2019-03-22,1.272,1.322,1.0,1.052138,1.33832
78,11379657,160807,2019-03-21,1.273,1.323,1.0,1.052138,1.339372
79,11371918,160807,2019-03-20,1.273,1.323,1.0,1.052138,1.339372
80,11364393,160807,2019-03-19,1.273,1.323,1.0,1.052138,1.339372
81,11355924,160807,2019-03-18,1.279,1.329,1.0,1.052138,1.345685
82,11346920,160807,2019-03-15,1.246,1.296,1.0,1.052138,1.310964
83,11334541,160807,2019-03-14,1.232,1.282,1.0,1.052138,1.296234
84,11331088,160807,2019-03-13,1.24,1.29,1.0,1.052138,1.304651
85,11317803,160807,2019-03-12,1.252,1.302,1.0,1.052138,1.317277
86,11317802,160807,2019-03-11,1.244,1.294,1.0,1.052138,1.30886
87,11306728,160807,2019-03-08,1.221,1.271,1.0,1.052138,1.28466
88,11298787,160807,2019-03-07,1.269,1.319,1.0,1.052138,1.335163
89,11290982,160807,2019-03-06,1.281,1.331,1.0,1.052138,1.347789
90,11283795,160807,2019-03-05,1.27,1.32,1.0,1.052138,1.336215
91,11275296,160807,2019-03-04,1.262,1.312,1.0,1.052138,1.327798
92,11266905,160807,2019-03-01,1.247,1.297,1.0,1.052138,1.312016
93,11258979,160807,2019-02-28,1.222,1.272,1.0,1.052138,1.285713
94,11247814,160807,2019-02-27,1.226,1.276,1.0,1.052138,1.289921
95,11244334,160807,2019-02-26,1.227,1.277,1.0,1.052138,1.290973
96,11236117,160807,2019-02-25,1.24,1.29,1.0,1.052138,1.304651
97,11227797,160807,2019-02-22,1.174,1.224,1.0,1.052138,1.23521
98,11220161,160807,2019-02-21,1.15,1.2,1.0,1.052138,1.209959
99,11209473,160807,2019-02-20,1.153,1.203,1.0,1.052138,1.213115
100,11205748,160807,2019-02-19,1.149,1.199,1.0,1.052138,1.208907
101,11194140,160807,2019-02-18,1.152,1.202,1.0,1.052138,1.212063
102,11188955,160807,2019-02-15,1.118,1.168,1.0,1.052138,1.17629
103,11181351,160807,2019-02-14,1.138,1.188,1.0,1.052138,1.197333
104,11174514,160807,2019-02-13,1.137,1.187,1.0,1.052138,1.196281
105,11161498,160807,2019-02-12,1.116,1.166,1.0,1.052138,1.174186
106,11158106,160807,2019-02-11,1.109,1.159,1.0,1.052138,1.166821
107,11143732,160807,2019-02-01,1.091,1.141,1.0,1.052138,1.147883
108,11132031,160807,2019-01-31,1.077,1.127,1.0,1.052138,1.133153
109,11128334,160807,2019-01-30,1.066,1.116,1.0,1.052138,1.121579
110,11116215,160807,2019-01-29,1.074,1.124,1.0,1.052138,1.129996
111,11112458,160807,2019-01-28,1.07,1.12,1.0,1.052138,1.125788
112,11099964,160807,2019-01-25,1.071,1.121,1.0,1.052138,1.12684
113,11092447,160807,2019-01-24,1.063,1.113,1.0,1.052138,1.118423
114,11085012,160807,2019-01-23,1.058,1.108,1.0,1.052138,1.113162
115,11077040,160807,2019-01-22,1.058,1.108,1.0,1.052138,1.113162
116,11073093,160807,2019-01-21,1.071,1.121,1.0,1.052138,1.12684
117,11065395,160807,2019-01-18,1.066,1.116,1.0,1.052138,1.121579
118,11057439,160807,2019-01-17,1.049,1.099,1.0,1.052138,1.103693
119,11050067,160807,2019-01-16,1.054,1.104,1.0,1.052138,1.108953
120,11042810,160807,2019-01-15,1.053,1.103,1.0,1.052138,1.107901
121,11034527,160807,2019-01-14,1.035,1.085,1.0,1.052138,1.088963
122,11023925,160807,2019-01-11,1.041,1.091,1.0,1.052138,1.095276
123,11015849,160807,2019-01-10,1.037,1.087,1.0,1.052138,1.091067
124,11008369,160807,2019-01-09,1.038,1.088,1.0,1.052138,1.092119
125,10995187,160807,2019-01-08,1.031,1.081,1.0,1.052138,1.084754
126,10988091,160807,2019-01-07,1.033,1.083,1.0,1.052138,1.086859
127,10977172,160807,2019-01-04,1.028,1.078,1.0,1.052138,1.081598
