,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,12058547,519116,2019-07-15,1.538,1.538,1.0,1.0,1.538
1,12046954,519116,2019-07-12,1.534,1.534,1.0,1.0,1.534
2,12039043,519116,2019-07-11,1.524,1.524,1.0,1.0,1.524
3,12027463,519116,2019-07-10,1.525,1.525,1.0,1.0,1.525
4,12011451,519116,2019-07-09,1.528,1.528,1.0,1.0,1.528
5,12011450,519116,2019-07-08,1.532,1.532,1.0,1.0,1.532
6,11991400,519116,2019-07-05,1.564,1.564,1.0,1.0,1.564
7,11979531,519116,2019-07-04,1.554,1.554,1.0,1.0,1.554
8,11986891,519116,2019-07-03,1.561,1.561,1.0,1.0,1.561
9,11986890,519116,2019-07-02,1.574,1.574,1.0,1.0,1.574
10,11960735,519116,2019-07-01,1.572,1.572,1.0,1.0,1.572
11,11951529,519116,2019-06-30,1.536,1.536,1.0,1.0,1.536
12,11951528,519116,2019-06-28,1.536,1.536,1.0,1.0,1.536
13,11934472,519116,2019-06-27,1.537,1.537,1.0,1.0,1.537
14,11934471,519116,2019-06-26,1.521,1.521,1.0,1.0,1.521
15,11911379,519116,2019-06-25,1.523,1.523,1.0,1.0,1.523
16,11904283,519116,2019-06-24,1.534,1.534,1.0,1.0,1.534
17,11899732,519116,2019-06-21,1.531,1.531,1.0,1.0,1.531
18,11890925,519116,2019-06-20,1.528,1.528,1.0,1.0,1.528
19,11883182,519116,2019-06-19,1.489,1.489,1.0,1.0,1.489
20,11875598,519116,2019-06-18,1.47,1.47,1.0,1.0,1.47
21,11865980,519116,2019-06-17,1.466,1.466,1.0,1.0,1.466
22,11857489,519116,2019-06-14,1.465,1.465,1.0,1.0,1.465
23,11847845,519116,2019-06-13,1.475,1.475,1.0,1.0,1.475
24,11841989,519116,2019-06-12,1.477,1.477,1.0,1.0,1.477
25,11830377,519116,2019-06-11,1.486,1.486,1.0,1.0,1.486
26,11823289,519116,2019-06-10,1.444,1.444,1.0,1.0,1.444
27,11813211,519116,2019-06-06,1.427,1.427,1.0,1.0,1.427
28,11806458,519116,2019-06-05,1.438,1.438,1.0,1.0,1.438
29,11796271,519116,2019-06-04,1.439,1.439,1.0,1.0,1.439
30,11788837,519116,2019-06-03,1.452,1.452,1.0,1.0,1.452
31,11779444,519116,2019-05-31,1.453,1.453,1.0,1.0,1.453
32,11771180,519116,2019-05-30,1.455,1.455,1.0,1.0,1.455
33,11763107,519116,2019-05-29,1.461,1.461,1.0,1.0,1.461
34,11755830,519116,2019-05-28,1.465,1.465,1.0,1.0,1.465
35,11746585,519116,2019-05-27,1.452,1.452,1.0,1.0,1.452
36,11737670,519116,2019-05-24,1.438,1.438,1.0,1.0,1.438
37,11729549,519116,2019-05-23,1.434,1.434,1.0,1.0,1.434
38,11721775,519116,2019-05-22,1.455,1.455,1.0,1.0,1.455
39,11713269,519116,2019-05-21,1.461,1.461,1.0,1.0,1.461
40,11705495,519116,2019-05-20,1.443,1.443,1.0,1.0,1.443
41,11696422,519116,2019-05-17,1.455,1.455,1.0,1.0,1.455
42,11688522,519116,2019-05-16,1.49,1.49,1.0,1.0,1.49
43,11680726,519116,2019-05-15,1.482,1.482,1.0,1.0,1.482
44,11673055,519116,2019-05-14,1.45,1.45,1.0,1.0,1.45
45,11664134,519116,2019-05-13,1.457,1.457,1.0,1.0,1.457
46,11654604,519116,2019-05-10,1.475,1.475,1.0,1.0,1.475
47,11639707,519116,2019-05-09,1.43,1.43,1.0,1.0,1.43
48,11639706,519116,2019-05-08,1.455,1.455,1.0,1.0,1.455
49,11639705,519116,2019-05-07,1.472,1.472,1.0,1.0,1.472
50,11623148,519116,2019-05-06,1.458,1.458,1.0,1.0,1.458
51,11609898,519116,2019-04-30,1.538,1.538,1.0,1.0,1.538
52,11602183,519116,2019-04-29,1.533,1.533,1.0,1.0,1.533
53,11592528,519116,2019-04-26,1.528,1.528,1.0,1.0,1.528
54,11582243,519116,2019-04-25,1.548,1.548,1.0,1.0,1.548
55,11574299,519116,2019-04-24,1.578,1.578,1.0,1.0,1.578
56,11569547,519116,2019-04-23,1.575,1.575,1.0,1.0,1.575
57,11561578,519116,2019-04-22,1.577,1.577,1.0,1.0,1.577
58,11552938,519116,2019-04-19,1.611,1.611,1.0,1.0,1.611
59,11544720,519116,2019-04-18,1.599,1.599,1.0,1.0,1.599
60,11537095,519116,2019-04-17,1.603,1.603,1.0,1.0,1.603
61,11529480,519116,2019-04-16,1.601,1.601,1.0,1.0,1.601
62,11519888,519116,2019-04-15,1.566,1.566,1.0,1.0,1.566
