,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,12057479,159963,2019-07-15,0.9866,0.9866,1.0,1.0,0.9866
1,12045871,159963,2019-07-12,0.9828,0.9828,1.0,1.0,0.9828
2,12037827,159963,2019-07-11,0.9829,0.9829,1.0,1.0,0.9829
3,12030323,159963,2019-07-10,0.9792,0.9792,1.0,1.0,0.9792
4,12009717,159963,2019-07-09,0.9755,0.9755,1.0,1.0,0.9755
5,12000430,159963,2019-07-08,0.9829,0.9829,1.0,1.0,0.9829
6,11993871,159963,2019-07-05,0.9962,0.9962,1.0,1.0,0.9962
7,11977485,159963,2019-07-04,0.9972,0.9972,1.0,1.0,0.9972
8,11977484,159963,2019-07-03,0.9964,0.9964,1.0,1.0,0.9964
9,11986174,159963,2019-07-02,0.9979,0.9979,1.0,1.0,0.9979
10,11959271,159963,2019-07-01,0.9886,0.9886,1.0,1.0,0.9886
11,11949642,159963,2019-06-30,0.9883,0.9883,1.0,1.0,0.9883
12,11949641,159963,2019-06-28,0.9884,0.9884,1.0,1.0,0.9884
13,11932338,159963,2019-06-27,0.9909,0.9909,1.0,1.0,0.9909
14,11932337,159963,2019-06-26,0.9779,0.9779,1.0,1.0,0.9779
15,11916803,159963,2019-06-25,0.9736,0.9736,1.0,1.0,0.9736
16,11910248,159963,2019-06-24,0.9868,0.9868,1.0,1.0,0.9868
17,11898690,159963,2019-06-21,0.9845,0.9845,1.0,1.0,0.9845
18,11889896,159963,2019-06-20,0.9879,0.9879,1.0,1.0,0.9879
19,11882160,159963,2019-06-19,0.9733,0.9733,1.0,1.0,0.9733
20,11874399,159963,2019-06-18,0.9514,0.9514,1.0,1.0,0.9514
21,11864991,159963,2019-06-17,0.9445,0.9445,1.0,1.0,0.9445
22,11856440,159963,2019-06-14,0.9428,0.9428,1.0,1.0,0.9428
23,11846814,159963,2019-06-13,0.9486,0.9486,1.0,1.0,0.9486
24,11840625,159963,2019-06-12,0.9488,0.9488,1.0,1.0,0.9488
25,11829173,159963,2019-06-11,0.9585,0.9585,1.0,1.0,0.9585
26,11822265,159963,2019-06-10,0.9496,0.9496,1.0,1.0,0.9496
27,11812177,159963,2019-06-06,0.9331,0.9331,1.0,1.0,0.9331
28,11805298,159963,2019-06-05,0.9334,0.9334,1.0,1.0,0.9334
29,11795252,159963,2019-06-04,0.9312,0.9312,1.0,1.0,0.9312
30,11787821,159963,2019-06-03,0.9395,0.9395,1.0,1.0,0.9395
31,11778222,159963,2019-05-31,0.9354,0.9354,1.0,1.0,0.9354
32,11770161,159963,2019-05-30,0.9395,0.9395,1.0,1.0,0.9395
33,11761925,159963,2019-05-29,0.9341,0.9341,1.0,1.0,0.9341
34,11754815,159963,2019-05-28,0.9363,0.9363,1.0,1.0,0.9363
35,11745488,159963,2019-05-27,0.9342,0.9342,1.0,1.0,0.9342
36,11736432,159963,2019-05-24,0.9378,0.9378,1.0,1.0,0.9378
37,11728317,159963,2019-05-23,0.934,0.934,1.0,1.0,0.934
38,11720573,159963,2019-05-22,0.9479,0.9479,1.0,1.0,0.9479
39,11712242,159963,2019-05-21,0.9504,0.9504,1.0,1.0,0.9504
40,11704508,159963,2019-05-20,0.9501,0.9501,1.0,1.0,0.9501
41,11695241,159963,2019-05-17,0.9532,0.9532,1.0,1.0,0.9532
42,11687511,159963,2019-05-16,0.9612,0.9612,1.0,1.0,0.9612
43,11679724,159963,2019-05-15,0.9601,0.9601,1.0,1.0,0.9601
44,11672039,159963,2019-05-14,0.9528,0.9528,1.0,1.0,0.9528
45,11663059,159963,2019-05-13,0.9617,0.9617,1.0,1.0,0.9617
46,11653634,159963,2019-05-10,0.9612,0.9612,1.0,1.0,0.9612
47,11646833,159963,2019-05-09,0.9504,0.9504,1.0,1.0,0.9504
48,11634914,159963,2019-05-08,0.9711,0.9711,1.0,1.0,0.9711
49,11629553,159963,2019-05-07,0.9858,0.9858,1.0,1.0,0.9858
50,11622139,159963,2019-05-06,0.9798,0.9798,1.0,1.0,0.9798
51,11608688,159963,2019-04-30,1.0057,1.0057,1.0,1.0,1.0057
52,11601108,159963,2019-04-29,1.0143,1.0143,1.0,1.0,1.0143
53,11591281,159963,2019-04-26,1.0033,1.0033,1.0,1.0,1.0033
54,11581210,159963,2019-04-25,1.003,1.003,1.0,1.0,1.003
55,11578687,159963,2019-04-24,1.0153,1.0153,1.0,1.0,1.0153
56,11568232,159963,2019-04-23,1.0187,1.0187,1.0,1.0,1.0187
57,11560591,159963,2019-04-22,1.021,1.021,1.0,1.0,1.021
58,11551909,159963,2019-04-19,1.0213,1.0213,1.0,1.0,1.0213
59,11543715,159963,2019-04-18,1.0193,1.0193,1.0,1.0,1.0193
60,11536079,159963,2019-04-17,1.0289,1.0289,1.0,1.0,1.0289
61,11528483,159963,2019-04-16,1.0274,1.0274,1.0,1.0,1.0274
62,11522659,159963,2019-04-15,1.0113,1.0113,1.0,1.0,1.0113
63,11510065,159963,2019-04-12,1.015,1.015,1.0,1.0,1.015
64,11502167,159963,2019-04-11,1.0105,1.0105,1.0,1.0,1.0105
65,11493183,159963,2019-04-10,1.0229,1.0229,1.0,1.0,1.0229
66,11484214,159963,2019-04-09,1.0269,1.0269,1.0,1.0,1.0269
67,11476466,159963,2019-04-08,1.0254,1.0254,1.0,1.0,1.0254
68,11464762,159963,2019-04-04,1.0148,1.0148,1.0,1.0,1.0148
69,11455548,159963,2019-04-03,1.0179,1.0179,1.0,1.0,1.0179
70,11447522,159963,2019-04-02,1.004,1.004,1.0,1.0,1.004
71,11438444,159963,2019-04-01,1.0052,1.0052,1.0,1.0,1.0052
72,11428161,159963,2019-03-29,0.9941,0.9941,1.0,1.0,0.9941
73,11420462,159963,2019-03-28,0.9872,0.9872,1.0,1.0,0.9872
74,11412998,159963,2019-03-27,0.9866,0.9866,1.0,1.0,0.9866
75,11404994,159963,2019-03-26,0.9812,0.9812,1.0,1.0,0.9812
76,11396412,159963,2019-03-25,0.982,0.982,1.0,1.0,0.982
77,11387449,159963,2019-03-22,0.9955,0.9955,1.0,1.0,0.9955
78,11375250,159963,2019-03-20,0.9997,0.9997,1.0,1.0,0.9997
79,11367642,159963,2019-03-19,1.0003,1.0003,1.0,1.0,1.0003
80,11359192,159963,2019-03-18,1.0002,1.0002,1.0,1.0,1.0002
81,11346822,159963,2019-03-15,1.0002,1.0002,1.0,1.0,1.0002
82,11342135,159963,2019-03-14,1.0002,1.0002,1.0,1.0,1.0002
83,11334511,159963,2019-03-13,1.0001,1.0001,1.0,1.0,1.0001
84,11326993,159963,2019-03-12,1.0001,1.0001,1.0,1.0,1.0001
85,11317684,159963,2019-03-11,1.0001,1.0001,1.0,1.0,1.0001
86,11306632,159963,2019-03-08,1.0001,1.0001,1.0,1.0,1.0001
87,11308057,159963,2019-03-07,1.0001,1.0001,1.0,1.0,1.0001
