,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
0,12054119,001749,2019-07-15,0.93,0.93,1.0,1.0,0.93
1,12041964,001749,2019-07-12,0.924,0.924,1.0,1.0,0.924
2,12033381,001749,2019-07-11,0.922,0.922,1.0,1.0,0.922
3,12023352,001749,2019-07-10,0.924,0.924,1.0,1.0,0.924
4,12018443,001749,2019-07-09,0.921,0.921,1.0,1.0,0.921
5,11999343,001749,2019-07-08,0.919,0.919,1.0,1.0,0.919
6,11992230,001749,2019-07-05,0.937,0.937,1.0,1.0,0.937
7,11970286,001749,2019-07-04,0.927,0.927,1.0,1.0,0.927
8,11970285,001749,2019-07-03,0.933,0.933,1.0,1.0,0.933
9,11962096,001749,2019-07-02,0.947,0.947,1.0,1.0,0.947
10,11954146,001749,2019-07-01,0.938,0.938,1.0,1.0,0.938
11,11941786,001749,2019-06-30,0.907,0.907,1.0,1.0,0.907
12,11937538,001749,2019-06-28,0.907,0.907,1.0,1.0,0.907
13,11924984,001749,2019-06-27,0.911,0.911,1.0,1.0,0.911
14,11924983,001749,2019-06-26,0.893,0.893,1.0,1.0,0.893
15,11913775,001749,2019-06-25,0.887,0.887,1.0,1.0,0.887
16,11906134,001749,2019-06-24,0.895,0.895,1.0,1.0,0.895
17,11895013,001749,2019-06-21,0.892,0.892,1.0,1.0,0.892
18,11886671,001749,2019-06-20,0.886,0.886,1.0,1.0,0.886
19,11878827,001749,2019-06-19,0.868,0.868,1.0,1.0,0.868
20,11870224,001749,2019-06-18,0.854,0.854,1.0,1.0,0.854
21,11861907,001749,2019-06-17,0.852,0.852,1.0,1.0,0.852
22,11852847,001749,2019-06-14,0.86,0.86,1.0,1.0,0.86
23,11843552,001749,2019-06-13,0.869,0.869,1.0,1.0,0.869
24,11835508,001749,2019-06-12,0.871,0.871,1.0,1.0,0.871
25,11824987,001749,2019-06-11,0.881,0.881,1.0,1.0,0.881
26,11819056,001749,2019-06-10,0.852,0.852,1.0,1.0,0.852
27,11808603,001749,2019-06-06,0.839,0.839,1.0,1.0,0.839
28,11801233,001749,2019-06-05,0.852,0.852,1.0,1.0,0.852
29,11792094,001749,2019-06-04,0.856,0.856,1.0,1.0,0.856
30,11784644,001749,2019-06-03,0.866,0.866,1.0,1.0,0.866
31,11773664,001749,2019-05-31,0.87,0.87,1.0,1.0,0.87
32,11766978,001749,2019-05-30,0.869,0.869,1.0,1.0,0.869
33,11757812,001749,2019-05-29,0.874,0.874,1.0,1.0,0.874
34,11751697,001749,2019-05-28,0.878,0.878,1.0,1.0,0.878
35,11742121,001749,2019-05-27,0.875,0.875,1.0,1.0,0.875
36,11731992,001749,2019-05-24,0.863,0.863,1.0,1.0,0.863
37,11724190,001749,2019-05-23,0.866,0.866,1.0,1.0,0.866
38,11716503,001749,2019-05-22,0.888,0.888,1.0,1.0,0.888
39,11709118,001749,2019-05-21,0.887,0.887,1.0,1.0,0.887
40,11701513,001749,2019-05-20,0.873,0.873,1.0,1.0,0.873
41,11690788,001749,2019-05-17,0.885,0.885,1.0,1.0,0.885
42,11684379,001749,2019-05-16,0.906,0.906,1.0,1.0,0.906
43,11676563,001749,2019-05-15,0.906,0.906,1.0,1.0,0.906
44,11668924,001749,2019-05-14,0.89,0.89,1.0,1.0,0.89
45,11659796,001749,2019-05-13,0.893,0.893,1.0,1.0,0.893
46,11650294,001749,2019-05-10,0.905,0.905,1.0,1.0,0.905
47,11644420,001749,2019-05-09,0.871,0.871,1.0,1.0,0.871
48,11630818,001749,2019-05-08,0.885,0.885,1.0,1.0,0.885
49,11625471,001749,2019-05-07,0.894,0.894,1.0,1.0,0.894
50,11618984,001749,2019-05-06,0.886,0.886,1.0,1.0,0.886
51,11604217,001749,2019-04-30,0.942,0.942,1.0,1.0,0.942
52,11597745,001749,2019-04-29,0.93,0.93,1.0,1.0,0.93
53,11586882,001749,2019-04-26,0.941,0.941,1.0,1.0,0.941
54,11583630,001749,2019-04-25,0.945,0.945,1.0,1.0,0.945
55,11575948,001749,2019-04-24,0.964,0.964,1.0,1.0,0.964
56,11563454,001749,2019-04-23,0.956,0.956,1.0,1.0,0.956
57,11557616,001749,2019-04-22,0.963,0.963,1.0,1.0,0.963
58,11548536,001749,2019-04-19,0.978,0.978,1.0,1.0,0.978
